VIN,VB1,C0,R0,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
320.0,839.0,4.0,3.0,230.0,32.0,545.0,99.0,954.0,20.0,710.0,85.0,525.0,24.0,0.0001350998,4.045788,1397391.0,1147697.0,96.4571,21.7576
719.0,718.0,1.0,1.0,788.0,91.0,878.0,6.0,713.0,42.0,164.0,38.0,974.0,13.0,4.832694e-05,50.06418,98416.24,25358040.0,59.7731,19.0081
773.0,835.0,1.0,2.0,273.0,17.0,506.0,63.0,576.0,43.0,724.0,46.0,843.0,50.0,8.817909e-05,45.50498,370846.0,48044980.0,51.1611,19.236
726.0,628.0,3.0,1.0,204.0,13.0,569.0,12.0,252.0,43.0,278.0,83.0,901.0,27.0,0.0001522396,34.33062,370846.0,16295760.0,101.524,27.5222
565.0,870.0,1.0,3.0,537.0,12.0,113.0,19.0,158.0,14.0,527.0,25.0,215.0,19.0,4.867451e-05,43.1171,238315.2,25358040.0,74.0596,39.7515
463.0,902.0,1.0,2.0,963.0,32.0,564.0,37.0,526.0,56.0,303.0,80.0,997.0,84.0,2.812175e-05,58.67346,26117.46,16295760.0,60.9674,17.6142
770.0,815.0,4.0,1.0,255.0,82.0,705.0,94.0,547.0,43.0,544.0,45.0,492.0,61.0,0.0001662722,36.29846,370846.0,19841090.0,92.0096,31.126
683.0,668.0,2.0,1.0,798.0,89.0,800.0,14.0,786.0,37.0,167.0,35.0,904.0,17.0,0.0001412867,64.07996,26117.46,39459980.0,77.4595,55.2884
489.0,844.0,1.0,1.0,483.0,39.0,573.0,40.0,588.0,59.0,303.0,23.0,997.0,84.0,5.313111e-05,26.84292,898000.8,16295760.0,56.2317,18.0293
724.0,877.0,1.0,1.0,932.0,65.0,837.0,15.0,592.0,44.0,188.0,87.0,173.0,13.0,2.295314e-05,53.59272,26117.46,8193759.0,67.9626,18.6537
224.0,886.0,1.0,1.0,938.0,64.0,654.0,15.0,581.0,42.0,308.0,96.0,212.0,5.0,1.224779e-05,33.00949,153147.4,5265529.0,37.1118,7.23728
791.0,680.0,2.0,1.0,382.0,10.0,506.0,62.0,876.0,28.0,508.0,44.0,798.0,40.0,0.0001292188,33.00298,370846.0,12750420.0,86.6726,34.0485
658.0,754.0,1.0,2.0,888.0,65.0,836.0,10.0,610.0,40.0,345.0,86.0,180.0,4.0,5.935432e-05,61.38633,26117.46,30874990.0,67.9588,42.1098
540.0,925.0,1.0,3.0,591.0,11.0,122.0,20.0,273.0,12.0,543.0,52.0,198.0,27.0,2.546346e-05,58.81715,16783.42,12750420.0,67.0968,21.0342
336.0,391.0,4.0,1.0,773.0,12.0,796.0,98.0,614.0,39.0,841.0,10.0,382.0,4.0,0.0005501318,22.32731,1397391.0,16295760.0,82.3445,37.1781
205.0,643.0,3.0,1.0,637.0,13.0,214.0,10.0,252.0,2.0,335.0,28.0,922.0,25.0,0.0003411465,-5.118758,-10.0,-10.0,96.8576,38.3505
395.0,885.0,3.0,1.0,570.0,84.0,925.0,67.0,610.0,67.0,365.0,47.0,944.0,27.0,2.814619e-05,53.99715,26117.46,10472090.0,16.5192,1.83077
664.0,764.0,1.0,3.0,901.0,66.0,788.0,10.0,606.0,38.0,398.0,97.0,218.0,4.0,5.170328e-05,61.91712,26117.46,25358040.0,67.5945,34.2431
440.0,853.0,3.0,3.0,497.0,81.0,859.0,63.0,716.0,66.0,398.0,47.0,925.0,38.0,5.558147e-05,64.91469,10785.12,16295760.0,79.2838,40.0634
419.0,924.0,1.0,2.0,606.0,11.0,158.0,20.0,156.0,16.0,540.0,65.0,219.0,22.0,2.100913e-05,57.63553,16783.42,12750420.0,57.8741,14.0703
332.0,743.0,2.0,1.0,372.0,15.0,935.0,17.0,903.0,76.0,148.0,93.0,610.0,32.0,0.000141845,56.65758,40642.28,19841090.0,85.2852,51.9878
220.0,886.0,1.0,1.0,926.0,63.0,653.0,15.0,609.0,37.0,216.0,86.0,194.0,13.0,2.137121e-05,58.17578,16783.42,10472090.0,65.0271,16.6945
503.0,925.0,1.0,2.0,748.0,5.0,829.0,63.0,434.0,65.0,251.0,48.0,301.0,38.0,1.862278e-05,48.63557,40642.28,8193759.0,70.0205,18.994
631.0,973.0,5.0,4.0,132.0,40.0,511.0,23.0,686.0,51.0,934.0,84.0,189.0,43.0,6.731051e-06,39.28124,6930.448,577080.0,84.6089,26.7954
276.0,796.0,1.0,3.0,923.0,67.0,818.0,13.0,602.0,92.0,179.0,89.0,113.0,10.0,5.808103e-05,40.69273,238315.2,19841090.0,89.0591,46.8413
647.0,751.0,1.0,3.0,931.0,68.0,834.0,14.0,602.0,46.0,180.0,91.0,180.0,6.0,9.322078e-05,60.97404,40642.28,48044980.0,88.0658,42.0247
582.0,932.0,1.0,3.0,578.0,12.0,132.0,22.0,150.0,30.0,520.0,65.0,201.0,26.0,1.752867e-05,49.35056,40642.28,10472090.0,62.1223,17.1296
441.0,877.0,3.0,3.0,503.0,85.0,804.0,64.0,617.0,74.0,372.0,49.0,939.0,36.0,3.726112e-05,64.12734,10785.12,12750420.0,60.3216,14.8468
698.0,804.0,1.0,6.0,965.0,87.0,944.0,36.0,461.0,52.0,250.0,33.0,760.0,14.0,5.60283e-05,63.16435,40642.28,61404200.0,70.1733,30.4903
275.0,858.0,4.0,5.0,899.0,83.0,310.0,73.0,287.0,94.0,324.0,82.0,792.0,17.0,0.0001010894,17.20967,898000.8,5265529.0,70.0728,25.6721
623.0,833.0,1.0,3.0,994.0,63.0,879.0,8.0,589.0,33.0,351.0,97.0,238.0,4.0,1.715723e-05,60.75004,10785.12,8193759.0,59.9723,17.442
414.0,899.0,2.0,2.0,501.0,77.0,923.0,59.0,588.0,66.0,276.0,49.0,288.0,34.0,2.820707e-05,46.9491,63244.55,10472090.0,73.5411,25.6535
690.0,861.0,1.0,1.0,903.0,91.0,822.0,23.0,708.0,18.0,519.0,88.0,972.0,81.0,4.7409e-05,63.70075,16783.42,16295760.0,65.0508,19.1374
776.0,875.0,1.0,6.0,969.0,7.0,982.0,56.0,305.0,48.0,226.0,32.0,693.0,17.0,1.938664e-05,55.13587,26117.46,10472090.0,66.3026,25.4106
648.0,873.0,1.0,1.0,903.0,96.0,833.0,27.0,708.0,18.0,519.0,83.0,971.0,77.0,3.92159e-05,66.4126,10785.12,16295760.0,60.7821,15.6998
269.0,857.0,6.0,6.0,298.0,83.0,158.0,61.0,291.0,51.0,766.0,74.0,338.0,17.0,0.0001534631,21.3467,898000.8,19841090.0,40.5407,16.0666
767.0,911.0,1.0,2.0,365.0,68.0,456.0,68.0,611.0,14.0,535.0,47.0,159.0,43.0,5.522671e-05,61.30338,26117.46,30874990.0,63.989,22.2694
746.0,747.0,2.0,1.0,440.0,74.0,597.0,22.0,220.0,43.0,319.0,84.0,921.0,23.0,0.0001148657,61.34261,40642.28,39459980.0,70.5277,25.551
315.0,839.0,1.0,3.0,273.0,30.0,472.0,45.0,584.0,43.0,726.0,82.0,505.0,50.0,0.0001086701,58.92409,98416.24,74763430.0,68.156,19.3735
855.0,787.0,2.0,1.0,919.0,97.0,821.0,50.0,749.0,14.0,996.0,70.0,948.0,45.0,0.0001029212,53.74787,63244.55,25358040.0,62.26,18.1162
679.0,595.0,1.0,1.0,173.0,14.0,627.0,11.0,225.0,43.0,790.0,15.0,693.0,48.0,8.81428e-05,0.7169964,5265528.0,1785947.0,84.1912,29.1344
627.0,859.0,2.0,1.0,952.0,94.0,871.0,28.0,557.0,52.0,476.0,82.0,958.0,47.0,3.37881e-05,56.25653,16783.42,10472090.0,64.2089,14.4476
479.0,862.0,1.0,2.0,475.0,31.0,555.0,55.0,591.0,59.0,295.0,87.0,994.0,85.0,7.638257e-05,55.33774,98416.24,39459980.0,64.8377,34.5965
647.0,751.0,1.0,3.0,930.0,68.0,834.0,14.0,602.0,44.0,180.0,95.0,175.0,6.0,9.591313e-05,60.63955,40642.28,48044980.0,88.8248,41.3853
491.0,906.0,1.0,1.0,374.0,26.0,536.0,43.0,563.0,59.0,424.0,16.0,992.0,73.0,1.636356e-05,21.05542,577079.0,5265529.0,39.9647,7.92235
475.0,835.0,1.0,2.0,427.0,35.0,606.0,38.0,493.0,57.0,395.0,77.0,997.0,85.0,8.329732e-05,42.65825,370846.0,39459980.0,75.4767,33.1926
771.0,958.0,1.0,1.0,423.0,67.0,456.0,75.0,604.0,8.0,543.0,47.0,127.0,42.0,2.670147e-05,53.74614,26117.46,10472090.0,55.7384,10.5055
469.0,897.0,1.0,2.0,487.0,12.0,133.0,30.0,123.0,9.0,540.0,62.0,173.0,67.0,8.196803e-05,50.80541,98416.24,30874990.0,87.5775,35.4188
515.0,899.0,1.0,2.0,498.0,3.0,788.0,60.0,434.0,65.0,261.0,48.0,307.0,38.0,2.949506e-05,37.61888,153147.4,10472090.0,75.6065,27.5566
756.0,835.0,1.0,5.0,978.0,11.0,970.0,62.0,176.0,58.0,243.0,33.0,716.0,18.0,3.385973e-05,30.90911,577079.0,12750420.0,78.4881,32.0238
799.0,634.0,1.0,1.0,756.0,78.0,741.0,25.0,790.0,41.0,161.0,37.0,903.0,26.0,0.0001958794,49.66401,370846.0,74763430.0,71.6476,56.7513
693.0,830.0,2.0,2.0,900.0,86.0,823.0,28.0,712.0,18.0,499.0,83.0,971.0,76.0,8.13145e-05,62.13782,16783.42,16295760.0,88.1764,40.6536
226.0,301.0,4.0,2.0,687.0,12.0,616.0,37.0,720.0,50.0,633.0,58.0,316.0,40.0,0.001015354,15.70043,2174500.0,12750420.0,148.554,23.5341
330.0,679.0,8.0,2.0,386.0,79.0,986.0,12.0,908.0,58.0,816.0,5.0,966.0,87.0,4.856197e-05,-2.620097,-10.0,-10.0,109.256,37.2436
733.0,720.0,2.0,1.0,760.0,89.0,893.0,21.0,759.0,39.0,165.0,20.0,905.0,16.0,9.858575e-05,64.66459,26117.46,30874990.0,62.0997,18.1179
718.0,770.0,1.0,1.0,795.0,88.0,898.0,22.0,757.0,39.0,141.0,35.0,994.0,18.0,6.593161e-05,44.41387,238315.2,39459980.0,38.2665,9.95353
723.0,661.0,1.0,1.0,158.0,13.0,606.0,14.0,221.0,41.0,282.0,74.0,960.0,18.0,0.0001393845,46.53929,370846.0,61404200.0,75.589,30.3267
371.0,982.0,1.0,1.0,357.0,66.0,405.0,74.0,604.0,44.0,546.0,49.0,103.0,46.0,1.109352e-05,47.20717,40642.28,8193759.0,62.7763,14.5827
585.0,838.0,1.0,2.0,488.0,30.0,522.0,40.0,492.0,48.0,343.0,87.0,984.0,84.0,9.698103e-05,62.83978,40642.28,48044980.0,76.5809,32.0852
592.0,938.0,1.0,3.0,605.0,11.0,173.0,23.0,172.0,15.0,503.0,49.0,201.0,27.0,1.576631e-05,53.37038,26117.46,8193759.0,65.5985,17.8137
680.0,823.0,1.0,6.0,996.0,86.0,967.0,50.0,251.0,56.0,239.0,36.0,798.0,17.0,5.473442e-05,60.3278,63244.55,48044980.0,69.2295,27.2834
528.0,738.0,5.0,1.0,597.0,83.0,294.0,22.0,405.0,64.0,753.0,83.0,803.0,14.0,0.000183916,32.1462,577079.0,16295760.0,50.7908,9.37907
489.0,863.0,1.0,2.0,922.0,30.0,526.0,47.0,524.0,59.0,427.0,18.0,994.0,77.0,4.119547e-05,22.43435,898000.8,10472090.0,58.6082,24.3328
217.0,886.0,1.0,1.0,932.0,65.0,631.0,15.0,592.0,44.0,188.0,87.0,194.0,15.0,2.286143e-05,55.96418,16783.42,10472090.0,66.3781,17.7184
226.0,392.0,1.0,1.0,981.0,13.0,956.0,71.0,189.0,61.0,150.0,27.0,832.0,14.0,0.0006677942,27.41011,3383769.0,74763430.0,102.125,26.2621
245.0,853.0,5.0,3.0,591.0,82.0,879.0,76.0,417.0,90.0,819.0,90.0,807.0,26.0,5.822802e-05,63.80512,10785.12,10472090.0,73.1677,25.4682
484.0,921.0,1.0,2.0,964.0,27.0,585.0,33.0,424.0,59.0,333.0,79.0,989.0,84.0,1.731944e-05,52.63518,26117.46,8193759.0,61.829,15.458
752.0,856.0,1.0,5.0,977.0,6.0,982.0,56.0,318.0,58.0,226.0,33.0,795.0,17.0,2.388103e-05,52.52861,40642.28,10472090.0,67.819,25.457
439.0,883.0,1.0,2.0,509.0,78.0,859.0,59.0,640.0,66.0,338.0,53.0,951.0,40.0,3.161204e-05,63.7096,26117.46,25358040.0,30.594,7.14937
683.0,733.0,1.0,3.0,897.0,67.0,652.0,9.0,543.0,37.0,386.0,99.0,235.0,4.0,7.144463e-05,51.71253,98416.24,39459980.0,72.9354,29.6032
707.0,634.0,2.0,1.0,796.0,91.0,743.0,20.0,716.0,42.0,167.0,35.0,875.0,24.0,0.0002371548,61.68337,63244.55,61404200.0,90.7731,52.7573
731.0,367.0,1.0,6.0,944.0,12.0,996.0,29.0,144.0,72.0,570.0,34.0,816.0,3.0,5.524024e-05,19.9487,1397391.0,12750420.0,92.5075,16.6338
245.0,851.0,4.0,5.0,588.0,82.0,870.0,73.0,414.0,92.0,819.0,90.0,810.0,22.0,5.682162e-05,64.55408,10785.12,16295760.0,88.9028,22.6018
401.0,228.0,4.0,2.0,370.0,79.0,997.0,51.0,156.0,58.0,996.0,77.0,587.0,47.0,0.001159241,16.01848,5265528.0,148689600.0,11.2683,6.32114
466.0,866.0,1.0,2.0,963.0,34.0,524.0,45.0,493.0,61.0,289.0,16.0,994.0,86.0,3.890697e-05,22.36397,898000.8,10472090.0,63.8903,54.7255
423.0,966.0,1.0,3.0,382.0,60.0,540.0,67.0,604.0,38.0,535.0,46.0,140.0,38.0,1.170243e-05,50.08161,40642.28,8193759.0,61.7938,16.4615
364.0,849.0,4.0,4.0,624.0,83.0,878.0,75.0,382.0,86.0,868.0,83.0,339.0,22.0,6.192133e-05,35.1159,238315.2,10472090.0,108.208,20.8164
926.0,468.0,4.0,8.0,242.0,32.0,321.0,20.0,749.0,73.0,793.0,96.0,398.0,50.0,4.979476e-05,10.10541,238315.2,577080.0,120.368,24.3128
696.0,762.0,2.0,1.0,167.0,8.0,620.0,12.0,236.0,45.0,327.0,85.0,946.0,17.0,5.968535e-05,56.58626,26117.46,16295760.0,72.4695,17.9842
484.0,921.0,1.0,2.0,964.0,30.0,587.0,34.0,494.0,57.0,338.0,81.0,989.0,84.0,1.774043e-05,54.59449,26117.46,10472090.0,60.1703,15.1089
654.0,806.0,1.0,3.0,950.0,67.0,835.0,8.0,583.0,37.0,362.0,87.0,180.0,4.0,2.79247e-05,58.25035,16783.42,12750420.0,67.7902,28.684
627.0,859.0,2.0,1.0,919.0,95.0,871.0,28.0,474.0,52.0,454.0,69.0,944.0,47.0,3.134655e-05,44.45345,63244.55,8193759.0,65.2086,14.5687
681.0,834.0,1.0,6.0,955.0,88.0,967.0,50.0,312.0,54.0,250.0,29.0,796.0,14.0,4.426701e-05,61.69438,40642.28,39459980.0,54.6233,31.4001
799.0,470.0,2.0,1.0,945.0,78.0,778.0,88.0,173.0,44.0,291.0,37.0,547.0,28.0,0.0001979466,20.38133,2174500.0,19841090.0,116.018,17.5622
924.0,746.0,1.0,1.0,795.0,88.0,886.0,7.0,592.0,43.0,140.0,36.0,893.0,20.0,2.526807e-05,32.98522,153147.4,6729644.0,71.7899,35.8927
735.0,553.0,3.0,1.0,435.0,89.0,581.0,7.0,225.0,1.0,756.0,31.0,933.0,94.0,0.0004338131,30.91495,577079.0,16295760.0,109.181,25.3447
530.0,996.0,1.0,3.0,618.0,8.0,165.0,21.0,186.0,19.0,552.0,68.0,212.0,24.0,3.85966e-06,52.06713,6930.448,2779135.0,52.4002,10.5873
743.0,675.0,1.0,1.0,975.0,10.0,987.0,29.0,178.0,56.0,635.0,27.0,828.0,14.0,3.448433e-05,11.6696,1397391.0,4324649.0,73.5869,22.505
702.0,829.0,2.0,1.0,921.0,99.0,823.0,29.0,531.0,53.0,474.0,66.0,934.0,47.0,4.920581e-05,40.40217,153147.4,12750420.0,66.3214,17.1693
330.0,678.0,8.0,2.0,203.0,78.0,986.0,32.0,368.0,58.0,456.0,45.0,933.0,67.0,0.0001756315,21.61808,898000.8,8193759.0,48.1089,17.3576
507.0,842.0,1.0,2.0,380.0,29.0,525.0,49.0,524.0,59.0,311.0,18.0,976.0,85.0,6.493999e-05,24.29704,1397391.0,19841090.0,70.0187,49.1641
288.0,779.0,8.0,2.0,926.0,75.0,999.0,51.0,727.0,56.0,998.0,68.0,966.0,41.0,0.0001153307,39.92835,98416.24,8193759.0,109.238,29.7387
618.0,752.0,1.0,2.0,931.0,59.0,821.0,7.0,691.0,45.0,131.0,88.0,198.0,5.0,6.152145e-05,59.94152,26117.46,19841090.0,75.4105,52.9266
320.0,210.0,2.0,7.0,198.0,32.0,981.0,22.0,916.0,81.0,213.0,95.0,552.0,35.0,0.001716583,39.4975,2174500.0,1356708000.0,-411.09,-1.40647
754.0,936.0,1.0,4.0,326.0,68.0,401.0,61.0,573.0,42.0,723.0,63.0,132.0,39.0,2.332479e-05,49.8908,63244.55,16295760.0,64.1272,25.162
649.0,610.0,1.0,4.0,549.0,14.0,613.0,93.0,654.0,65.0,202.0,75.0,849.0,41.0,0.0004770875,58.43521,153147.4,560278700.0,21.9476,-1.15796
633.0,838.0,2.0,1.0,918.0,95.0,903.0,28.0,525.0,18.0,467.0,67.0,863.0,81.0,7.20404e-05,56.8475,26117.46,12750420.0,80.2903,32.5278
501.0,851.0,2.0,3.0,478.0,82.0,798.0,66.0,616.0,66.0,390.0,49.0,925.0,38.0,6.169615e-05,64.71885,16783.42,25358040.0,69.6282,34.3559
331.0,954.0,1.0,2.0,279.0,62.0,520.0,63.0,585.0,42.0,516.0,85.0,514.0,50.0,1.330171e-05,42.94196,98416.24,8193759.0,33.1203,6.72558
391.0,876.0,3.0,2.0,448.0,78.0,857.0,68.0,618.0,74.0,387.0,45.0,843.0,36.0,3.882724e-05,62.47194,10785.12,12750420.0,53.1525,8.54614
653.0,836.0,1.0,3.0,993.0,66.0,941.0,9.0,613.0,37.0,362.0,96.0,194.0,4.0,1.790116e-05,60.01553,10785.12,8193759.0,61.5434,17.7548
531.0,313.0,6.0,7.0,559.0,84.0,495.0,59.0,416.0,66.0,375.0,98.0,998.0,3.0,0.001144429,0.7355312,3383769.0,898001.8,7.50057,3.99215
544.0,910.0,1.0,2.0,590.0,15.0,112.0,31.0,148.0,21.0,528.0,66.0,173.0,27.0,4.413852e-05,55.66987,40642.28,25358040.0,60.7473,18.9441
573.0,784.0,1.0,2.0,268.0,31.0,493.0,45.0,620.0,61.0,378.0,90.0,997.0,84.0,0.0002254152,62.76169,98416.24,181038800.0,73.7142,21.2636
678.0,824.0,1.0,4.0,536.0,15.0,194.0,65.0,179.0,73.0,646.0,39.0,802.0,3.0,0.0001224339,8.221007,5265528.0,12750420.0,-48.6476,-7.40566
698.0,864.0,1.0,1.0,903.0,91.0,821.0,27.0,724.0,18.0,542.0,84.0,969.0,77.0,4.614827e-05,66.78919,10785.12,19841090.0,60.9232,16.8866
306.0,394.0,2.0,3.0,737.0,91.0,798.0,64.0,613.0,26.0,849.0,12.0,304.0,3.0,0.001291449,43.71617,1397391.0,438383300.0,40.5388,14.7316
709.0,823.0,1.0,2.0,899.0,93.0,753.0,25.0,734.0,16.0,592.0,83.0,978.0,77.0,8.954698e-05,64.55151,26117.46,30874990.0,71.692,31.1674
694.0,900.0,1.0,1.0,903.0,91.0,822.0,25.0,708.0,18.0,519.0,83.0,980.0,79.0,2.283994e-05,62.93998,6930.448,10472090.0,62.0667,15.359
585.0,841.0,1.0,2.0,450.0,31.0,477.0,46.0,625.0,59.0,390.0,81.0,982.0,84.0,0.0001020922,63.91672,40642.28,61404200.0,69.2042,32.5106
324.0,790.0,1.0,1.0,374.0,15.0,943.0,26.0,881.0,68.0,148.0,92.0,599.0,32.0,0.0001015211,59.49857,40642.28,30874990.0,69.2538,48.7427
324.0,790.0,1.0,1.0,374.0,15.0,943.0,26.0,873.0,70.0,148.0,92.0,599.0,32.0,0.0001011781,59.62779,40642.28,30874990.0,69.1431,48.679
932.0,604.0,7.0,6.0,773.0,91.0,845.0,25.0,313.0,39.0,446.0,27.0,897.0,62.0,2.501107e-05,6.956003,153147.4,238316.2,144.583,10.4085
487.0,858.0,1.0,2.0,489.0,40.0,492.0,48.0,510.0,59.0,386.0,69.0,997.0,94.0,7.844717e-05,57.81762,63244.55,48044980.0,66.8517,33.6758
493.0,887.0,4.0,3.0,599.0,15.0,155.0,33.0,481.0,21.0,585.0,66.0,177.0,71.0,9.431808e-05,52.32413,26117.46,10472090.0,114.605,28.8265
794.0,332.0,5.0,1.0,711.0,10.0,177.0,44.0,238.0,94.0,409.0,89.0,331.0,25.0,5.31067e-05,4.098345,370846.0,370847.0,96.9622,28.4845
679.0,874.0,1.0,7.0,893.0,2.0,898.0,56.0,305.0,55.0,251.0,33.0,748.0,17.0,1.957842e-05,50.75464,26117.46,6729644.0,74.908,33.408
261.0,856.0,5.0,5.0,899.0,83.0,889.0,22.0,358.0,92.0,313.0,86.0,370.0,15.0,2.527147e-05,46.33609,16783.42,3383770.0,100.295,41.3902
380.0,861.0,1.0,1.0,459.0,11.0,890.0,13.0,834.0,59.0,177.0,89.0,594.0,20.0,2.05715e-05,58.34265,10785.12,8193759.0,64.1261,18.6549
864.0,693.0,1.0,1.0,776.0,91.0,929.0,21.0,721.0,26.0,115.0,34.0,893.0,26.0,0.0001189135,54.28032,98416.24,39459980.0,71.5062,63.0664
597.0,607.0,2.0,9.0,746.0,68.0,625.0,38.0,915.0,82.0,716.0,89.0,117.0,79.0,0.0004981442,15.19038,2174500.0,25358040.0,12.3384,20.4993
866.0,766.0,2.0,5.0,288.0,41.0,801.0,69.0,157.0,77.0,994.0,69.0,521.0,86.0,5.960091e-05,5.729758,1397391.0,1785947.0,12.9704,4.93186
505.0,839.0,1.0,2.0,983.0,31.0,480.0,44.0,625.0,56.0,399.0,82.0,993.0,84.0,0.0001032106,63.50368,40642.28,48044980.0,71.8145,37.7981
752.0,267.0,1.0,1.0,986.0,9.0,953.0,54.0,184.0,74.0,212.0,45.0,764.0,1.0,4.924485e-05,35.75167,370846.0,19841090.0,69.5745,18.1609
726.0,747.0,1.0,1.0,188.0,3.0,602.0,9.0,236.0,36.0,353.0,33.0,951.0,23.0,3.255145e-05,20.81703,898000.8,8193759.0,77.0022,25.4413
689.0,632.0,2.0,1.0,773.0,93.0,730.0,21.0,723.0,43.0,164.0,38.0,883.0,26.0,0.0002683676,64.50241,40642.28,74763430.0,93.5557,51.0418
379.0,794.0,1.0,1.0,441.0,18.0,963.0,18.0,921.0,70.0,216.0,93.0,605.0,20.0,6.140255e-05,61.30928,26117.46,25358040.0,62.1596,26.7433
608.0,793.0,1.0,1.0,879.0,66.0,775.0,11.0,600.0,45.0,205.0,99.0,155.0,5.0,5.13683e-05,60.38307,26117.46,19841090.0,62.3427,18.2938
673.0,551.0,8.0,1.0,450.0,79.0,241.0,7.0,200.0,1.0,765.0,29.0,933.0,94.0,0.0008735778,40.16314,238315.2,19841090.0,136.597,23.2866
673.0,550.0,8.0,1.0,603.0,78.0,245.0,7.0,200.0,1.0,765.0,29.0,701.0,40.0,0.0006563571,35.66825,238315.2,12750420.0,125.018,24.0676
300.0,761.0,1.0,7.0,215.0,15.0,973.0,20.0,881.0,81.0,104.0,96.0,555.0,50.0,0.0001712967,47.42413,238315.2,181038800.0,80.9677,24.4878
493.0,906.0,2.0,3.0,603.0,13.0,142.0,27.0,569.0,20.0,542.0,65.0,318.0,65.0,5.437545e-05,62.30415,10785.12,12750420.0,91.3094,36.6194
667.0,806.0,1.0,6.0,492.0,79.0,997.0,64.0,179.0,58.0,193.0,33.0,798.0,15.0,8.014044e-05,59.49594,98416.24,95551890.0,70.6016,24.3371
730.0,960.0,1.0,4.0,273.0,69.0,522.0,73.0,919.0,16.0,722.0,45.0,102.0,50.0,2.060256e-05,51.72587,26117.46,10472090.0,72.8308,29.9087
696.0,893.0,1.0,1.0,901.0,91.0,822.0,27.0,680.0,18.0,519.0,83.0,971.0,78.0,2.689679e-05,64.77517,6930.448,10472090.0,60.8633,15.1555
332.0,798.0,2.0,1.0,372.0,15.0,935.0,19.0,868.0,76.0,148.0,93.0,652.0,32.0,7.601846e-05,58.42329,16783.42,12750420.0,78.5929,52.0604
752.0,288.0,1.0,1.0,973.0,8.0,945.0,56.0,160.0,74.0,611.0,53.0,764.0,1.0,3.820153e-05,28.30264,577079.0,12750420.0,64.9777,16.3682
489.0,911.0,1.0,1.0,540.0,4.0,760.0,55.0,573.0,72.0,331.0,52.0,310.0,28.0,2.129259e-05,51.12639,40642.28,10472090.0,60.228,13.7774
904.0,634.0,1.0,1.0,799.0,91.0,873.0,21.0,754.0,31.0,100.0,35.0,925.0,24.0,0.0001020654,42.08346,238315.2,25358040.0,73.829,68.5374
543.0,713.0,4.0,1.0,632.0,82.0,871.0,22.0,362.0,92.0,758.0,90.0,803.0,13.0,9.715117e-05,38.42659,238315.2,16295760.0,67.7941,17.2054
680.0,829.0,1.0,6.0,925.0,86.0,966.0,49.0,370.0,54.0,250.0,33.0,792.0,17.0,4.999974e-05,62.32093,40642.28,48044980.0,65.3888,29.7107
783.0,692.0,1.0,1.0,356.0,10.0,507.0,70.0,925.0,14.0,582.0,47.0,862.0,43.0,0.000221586,60.94199,63244.55,48044980.0,75.1093,25.8459
697.0,816.0,2.0,2.0,901.0,85.0,761.0,27.0,744.0,18.0,591.0,82.0,965.0,76.0,0.0001004372,66.72231,10785.12,19841090.0,90.5782,35.2073
371.0,970.0,1.0,1.0,357.0,63.0,405.0,73.0,604.0,38.0,546.0,45.0,103.0,42.0,1.402117e-05,48.33424,40642.28,10472090.0,61.895,14.9542
700.0,766.0,1.0,2.0,873.0,99.0,824.0,35.0,537.0,14.0,516.0,85.0,939.0,82.0,0.000215785,42.13768,577079.0,61404200.0,83.5645,20.3928
725.0,735.0,1.0,1.0,193.0,16.0,595.0,8.0,150.0,44.0,679.0,76.0,906.0,19.0,4.141991e-05,24.8005,898000.8,16295760.0,63.577,19.2676
344.0,857.0,5.0,5.0,261.0,81.0,845.0,72.0,289.0,94.0,323.0,74.0,338.0,17.0,5.781443e-05,56.89562,16783.42,25358040.0,118.943,20.8722
698.0,840.0,1.0,2.0,921.0,99.0,823.0,36.0,537.0,50.0,465.0,83.0,936.0,84.0,6.231646e-05,39.32923,370846.0,25358040.0,68.4723,39.268
726.0,742.0,2.0,1.0,202.0,22.0,598.0,9.0,230.0,43.0,338.0,75.0,758.0,31.0,5.966859e-05,27.49489,577079.0,10472090.0,88.2155,39.9215
492.0,912.0,1.0,1.0,621.0,11.0,134.0,21.0,165.0,23.0,529.0,52.0,201.0,24.0,2.653097e-05,51.42693,63244.55,16295760.0,57.3806,12.9362
501.0,852.0,2.0,3.0,479.0,1.0,798.0,63.0,611.0,65.0,390.0,49.0,968.0,38.0,5.144666e-05,54.41122,16783.42,6729644.0,84.8519,38.5958
536.0,829.0,1.0,6.0,613.0,82.0,311.0,25.0,412.0,90.0,822.0,80.0,806.0,15.0,6.16757e-05,65.6077,40642.28,39459980.0,35.1983,16.1072
369.0,969.0,1.0,1.0,214.0,64.0,405.0,73.0,604.0,44.0,546.0,50.0,103.0,47.0,1.435536e-05,45.20214,63244.55,10472090.0,63.3186,16.1271
663.0,900.0,1.0,1.0,903.0,91.0,822.0,27.0,708.0,5.0,519.0,83.0,969.0,80.0,2.469274e-05,23.7591,153147.4,2174501.0,63.3914,15.6136
518.0,938.0,1.0,4.0,216.0,12.0,446.0,6.0,539.0,94.0,454.0,59.0,978.0,53.0,5.509261e-06,39.98198,26117.46,1785947.0,71.1035,24.7869
