VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
706,840,2,2,882,99,823,35,537,52,465,67,944,46,5.01E-05,5.30E+01,4.06E+04,1.63E+07,7.24E+01,3.41E+01
631,838,1,3,918,99,968,27,605,16,566,73,953,82,6.84E-05,6.05E+01,2.61E+04,2.54E+07,8.11E+01,2.98E+01
641,774,1,3,811,99,870,32,640,12,566,70,659,84,2.36E-04,6.43E+01,4.06E+04,1.81E+08,6.40E+01,1.47E+01
633,836,1,4,921,99,823,29,532,53,474,70,556,82,4.84E-05,2.68E+01,5.77E+05,1.05E+07,9.56E+01,3.09E+01
857,837,1,1,921,99,823,35,529,54,465,83,556,82,5.24E-05,2.91E+01,5.77E+05,1.05E+07,6.81E+01,4.76E+01
857,837,1,1,921,95,823,35,506,54,465,83,556,82,5.12E-05,2.85E+01,5.77E+05,1.05E+07,6.88E+01,4.68E+01
621,823,2,1,882,76,847,24,669,18,590,83,955,82,8.67E-05,6.16E+01,1.68E+04,1.63E+07,8.04E+01,3.70E+01
631,766,1,3,855,99,870,33,572,16,566,76,953,85,2.08E-04,6.65E+01,4.06E+04,1.81E+08,6.05E+01,1.51E+01
698,798,1,2,921,99,823,37,537,50,465,83,936,84,1.08E-04,3.75E+01,5.77E+05,3.95E+07,7.71E+01,2.99E+01
698,831,1,2,921,95,823,23,712,47,465,83,971,86,5.82E-05,3.82E+01,2.38E+05,1.63E+07,7.22E+01,4.96E+01
701,828,1,2,882,86,823,36,536,11,525,83,971,82,9.55E-05,3.32E+01,3.71E+05,1.63E+07,7.46E+01,2.71E+01
706,829,2,2,882,99,823,34,537,52,465,66,944,46,5.69E-05,4.75E+01,9.84E+04,1.63E+07,7.58E+01,4.09E+01
701,856,2,2,882,83,823,27,712,18,525,78,971,82,5.43E-05,6.50E+01,6.93E+03,1.05E+07,8.34E+01,4.59E+01
848,840,2,2,883,99,823,36,537,54,465,84,936,83,5.36E-05,3.64E+01,1.53E+05,1.05E+07,8.46E+01,4.66E+01
697,840,2,1,919,99,823,28,537,52,465,69,944,47,4.32E-05,4.42E+01,9.84E+04,1.28E+07,6.55E+01,1.60E+01
854,862,1,1,811,99,870,33,636,14,483,82,674,84,6.51E-05,6.37E+01,1.68E+04,1.98E+07,6.89E+01,2.17E+01
854,837,1,2,921,98,820,30,466,14,513,72,921,84,7.38E-05,6.08E+01,2.61E+04,2.54E+07,7.56E+01,3.11E+01
621,799,2,2,882,98,823,28,712,17,566,70,664,82,1.46E-04,4.74E+01,9.84E+04,2.54E+07,1.02E+02,3.11E+01
642,841,2,3,811,75,870,32,640,12,525,76,990,82,7.37E-05,3.97E+01,1.53E+05,1.05E+07,9.76E+01,3.09E+01
621,799,2,2,882,76,823,28,712,18,526,83,908,82,1.38E-04,6.68E+01,1.08E+04,2.54E+07,9.92E+01,3.19E+01
812,830,2,2,882,99,823,30,537,52,465,69,944,47,4.91E-05,4.27E+01,9.84E+04,1.28E+07,7.68E+01,4.33E+01
708,826,1,4,881,99,823,41,536,52,472,70,556,48,7.28E-05,3.75E+01,5.77E+05,3.09E+07,7.97E+01,2.54E+01
630,840,2,1,921,99,823,35,532,52,465,67,919,79,5.25E-05,3.43E+01,2.38E+05,1.05E+07,7.38E+01,2.63E+01
621,799,2,2,882,69,820,35,721,16,491,68,971,78,1.38E-04,4.13E+01,2.38E+05,1.98E+07,1.00E+02,3.21E+01
848,849,2,2,924,99,823,27,537,54,468,83,928,41,3.58E-05,5.57E+01,2.61E+04,1.05E+07,7.06E+01,2.28E+01
699,855,1,2,882,83,871,27,620,18,482,78,646,84,6.81E-05,5.61E+01,4.06E+04,1.98E+07,7.90E+01,4.38E+01
810,862,1,1,841,99,821,32,711,14,525,82,975,81,5.21E-05,4.18E+01,1.53E+05,1.63E+07,5.97E+01,1.67E+01
701,840,2,2,882,85,808,28,538,18,453,70,970,82,7.01E-05,6.30E+01,1.08E+04,1.63E+07,8.83E+01,4.08E+01
848,829,2,1,882,99,823,30,710,52,531,72,944,43,4.87E-05,4.99E+01,6.32E+04,1.28E+07,6.26E+01,1.50E+01
619,836,1,4,921,99,823,27,533,53,472,70,556,82,4.59E-05,2.64E+01,5.77E+05,1.05E+07,9.55E+01,3.32E+01
634,799,2,2,882,87,823,28,710,18,527,83,908,82,1.37E-04,6.69E+01,1.08E+04,2.54E+07,9.89E+01,3.14E+01
630,835,1,4,882,99,823,31,537,52,464,69,565,80,5.24E-05,2.80E+01,5.77E+05,1.28E+07,9.56E+01,2.90E+01
702,829,2,1,921,99,823,29,531,53,474,66,934,47,4.92E-05,4.04E+01,1.53E+05,1.28E+07,6.63E+01,1.72E+01
688,829,2,1,883,98,823,35,776,48,523,83,971,82,7.82E-05,4.64E+01,9.84E+04,1.63E+07,7.27E+01,3.52E+01
698,829,1,2,919,86,823,28,509,13,466,83,936,83,9.04E-05,6.07E+01,4.06E+04,3.09E+07,7.88E+01,3.06E+01
857,832,1,2,920,96,823,35,506,54,465,83,920,82,5.28E-05,3.37E+01,3.71E+05,1.63E+07,7.03E+01,4.18E+01
621,799,2,1,895,76,823,28,712,18,526,83,543,82,1.69E-04,4.81E+01,9.84E+04,1.98E+07,8.92E+01,4.70E+01
642,802,2,4,811,94,809,32,640,18,525,69,659,83,1.50E-04,4.94E+01,9.84E+04,1.16E+08,6.72E+01,1.66E+01
621,839,2,2,878,76,897,28,712,11,566,83,971,85,7.61E-05,4.11E+01,9.84E+04,1.05E+07,8.82E+01,3.80E+01
642,841,2,4,811,99,870,32,640,12,566,70,659,83,9.34E-05,6.40E+01,1.08E+04,1.98E+07,1.13E+02,2.29E+01
631,766,1,3,855,99,870,33,605,16,566,72,953,78,1.98E-04,6.68E+01,4.06E+04,1.81E+08,6.35E+01,1.58E+01
700,815,1,3,826,99,821,33,630,14,538,71,953,84,1.15E-04,5.99E+01,6.32E+04,6.14E+07,8.62E+01,2.32E+01
627,859,2,1,919,95,871,28,537,52,465,69,944,47,3.22E-05,4.80E+01,4.06E+04,1.05E+07,6.46E+01,1.45E+01
796,829,2,3,882,99,857,24,710,52,531,69,944,43,4.33E-05,4.36E+01,9.84E+04,1.05E+07,8.32E+01,4.65E+01
619,835,1,1,921,99,823,22,533,52,472,72,556,82,4.10E-05,2.55E+01,5.77E+05,8.19E+06,7.22E+01,5.26E+01
685,799,2,1,908,90,823,28,710,14,526,83,908,82,1.40E-04,4.98E+01,9.84E+04,1.98E+07,8.35E+01,4.31E+01
654,830,2,2,882,86,823,28,711,18,527,83,965,84,8.66E-05,6.68E+01,1.08E+04,1.63E+07,8.96E+01,3.96E+01
641,799,1,2,882,87,823,28,710,19,565,82,910,83,1.35E-04,6.53E+01,2.61E+04,4.80E+07,7.98E+01,2.82E+01
643,841,2,4,811,98,870,32,640,11,527,64,656,81,9.35E-05,6.53E+01,1.08E+04,1.98E+07,1.14E+02,2.41E+01
613,734,1,3,882,98,823,28,673,18,589,81,955,77,2.64E-04,6.70E+01,4.06E+04,2.31E+08,4.19E+01,1.31E+01
630,799,1,1,855,76,870,32,600,16,566,74,953,81,1.34E-04,6.65E+01,2.61E+04,4.80E+07,6.77E+01,2.85E+01
854,862,1,1,808,99,838,33,636,14,482,68,679,84,6.33E-05,6.18E+01,2.61E+04,1.98E+07,6.84E+01,2.14E+01
627,859,2,1,921,95,869,27,537,53,465,82,938,47,3.34E-05,5.48E+01,2.61E+04,1.05E+07,6.54E+01,1.49E+01
699,840,2,2,922,99,823,34,537,51,465,67,901,43,4.91E-05,5.46E+01,4.06E+04,1.63E+07,7.20E+01,3.31E+01
896,840,2,2,883,99,823,35,537,54,465,71,944,48,3.72E-05,3.96E+01,9.84E+04,8.19E+06,7.47E+01,3.76E+01
701,831,2,2,894,86,823,28,694,18,563,83,971,82,8.24E-05,6.64E+01,1.08E+04,1.63E+07,8.84E+01,3.84E+01
701,854,2,2,882,83,823,35,712,18,525,78,971,74,5.83E-05,4.55E+01,6.32E+04,1.05E+07,8.10E+01,4.03E+01
854,862,1,1,793,99,870,25,636,14,483,82,674,84,5.96E-05,5.87E+01,2.61E+04,1.63E+07,7.21E+01,2.35E+01
701,855,2,2,882,83,823,27,712,18,525,78,971,82,5.52E-05,6.51E+01,6.93E+03,1.05E+07,8.36E+01,4.58E+01
631,766,1,3,855,99,870,33,600,14,566,72,953,78,2.01E-04,5.99E+01,9.84E+04,1.81E+08,6.36E+01,1.57E+01
848,840,2,2,882,99,823,27,522,52,465,69,944,47,3.80E-05,4.03E+01,9.84E+04,8.19E+06,7.54E+01,3.84E+01
822,849,2,2,919,99,823,23,537,53,468,68,945,41,3.10E-05,4.37E+01,6.32E+04,8.19E+06,7.18E+01,2.31E+01
652,859,2,1,923,95,871,28,537,51,465,83,926,47,3.43E-05,5.60E+01,1.68E+04,1.05E+07,6.52E+01,1.49E+01
864,839,2,1,893,95,872,30,537,52,465,69,943,47,3.82E-05,4.03E+01,9.84E+04,8.19E+06,6.73E+01,1.69E+01
635,859,2,1,922,98,821,28,537,51,465,83,926,47,3.53E-05,5.69E+01,1.68E+04,1.05E+07,6.41E+01,1.44E+01
698,856,1,2,906,85,823,27,709,18,526,83,971,82,5.48E-05,6.59E+01,1.08E+04,1.98E+07,6.99E+01,3.20E+01
636,828,2,2,882,82,819,27,712,15,525,73,908,82,9.08E-05,6.68E+01,1.08E+04,1.63E+07,9.10E+01,3.98E+01
602,862,1,1,794,99,870,32,636,14,483,82,929,84,5.54E-05,4.72E+01,9.84E+04,1.98E+07,6.33E+01,1.83E+01
878,859,2,1,934,94,871,28,536,52,465,69,688,47,2.95E-05,3.65E+01,9.84E+04,5.27E+06,7.15E+01,1.90E+01
701,855,2,1,878,95,823,26,713,51,506,83,926,47,3.67E-05,5.78E+01,1.68E+04,1.05E+07,6.42E+01,1.52E+01
651,858,2,1,891,83,870,28,535,16,463,75,971,82,5.23E-05,6.38E+01,6.93E+03,1.05E+07,7.75E+01,2.27E+01
634,799,2,1,882,87,823,28,710,18,527,88,908,82,1.39E-04,6.69E+01,1.08E+04,2.54E+07,8.33E+01,4.40E+01
854,862,1,1,793,99,870,22,636,14,483,82,640,84,5.93E-05,5.61E+01,2.61E+04,1.63E+07,7.40E+01,2.52E+01
848,839,2,2,882,99,823,26,537,51,465,68,944,46,3.77E-05,4.06E+01,9.84E+04,8.19E+06,7.54E+01,3.87E+01
841,849,2,2,924,99,823,30,537,54,468,83,928,41,3.79E-05,5.76E+01,1.68E+04,1.28E+07,6.92E+01,2.21E+01
701,856,2,2,882,83,823,25,712,18,468,77,971,82,5.32E-05,6.46E+01,6.93E+03,1.05E+07,8.42E+01,4.91E+01
848,849,2,2,924,99,823,27,555,54,524,89,928,41,3.59E-05,5.59E+01,2.61E+04,1.05E+07,6.97E+01,2.20E+01
854,862,1,1,793,99,870,21,636,14,483,82,716,84,5.48E-05,5.69E+01,2.61E+04,1.28E+07,7.32E+01,2.37E+01
701,830,2,2,900,86,823,28,712,18,525,83,971,82,8.47E-05,6.70E+01,1.08E+04,1.63E+07,8.90E+01,3.99E+01
701,855,2,2,882,83,823,27,712,18,525,77,971,82,5.51E-05,6.49E+01,6.93E+03,1.05E+07,8.36E+01,4.60E+01
701,830,2,2,882,86,823,28,712,18,549,77,971,82,8.32E-05,6.60E+01,1.08E+04,1.63E+07,8.87E+01,4.02E+01
630,830,2,2,854,86,821,26,760,16,563,83,963,83,8.53E-05,6.69E+01,6.93E+03,1.63E+07,8.90E+01,3.98E+01
654,766,1,3,882,98,871,33,605,17,529,72,953,78,1.97E-04,6.68E+01,4.06E+04,1.81E+08,6.59E+01,1.59E+01
848,849,2,2,923,99,823,30,537,54,465,69,928,41,3.58E-05,4.95E+01,4.06E+04,1.05E+07,6.93E+01,2.20E+01
848,840,2,2,882,99,823,26,537,50,467,82,943,47,4.22E-05,4.96E+01,4.06E+04,1.05E+07,7.59E+01,3.76E+01
848,849,2,2,924,99,823,27,536,54,505,83,928,44,3.64E-05,5.12E+01,4.06E+04,1.05E+07,7.18E+01,2.44E+01
701,855,1,1,878,94,823,24,713,51,468,83,926,47,3.56E-05,5.74E+01,2.61E+04,1.98E+07,5.07E+01,1.35E+01
634,799,2,1,882,87,818,28,710,18,527,88,888,81,1.40E-04,6.69E+01,1.08E+04,2.54E+07,8.34E+01,4.40E+01
701,831,2,2,965,86,823,28,688,18,563,83,971,80,8.12E-05,6.66E+01,1.08E+04,1.63E+07,8.79E+01,3.86E+01
627,859,2,1,919,95,871,28,474,52,454,69,944,47,3.13E-05,4.45E+01,6.32E+04,8.19E+06,6.52E+01,1.46E+01
701,836,2,2,901,86,823,28,715,18,525,83,971,82,7.72E-05,6.70E+01,6.93E+03,1.63E+07,8.75E+01,4.15E+01
701,830,2,2,899,86,867,28,709,18,540,83,969,48,5.90E-05,3.58E+01,1.53E+05,8.19E+06,7.91E+01,3.68E+01
606,859,2,1,903,95,824,17,539,53,465,78,939,80,2.86E-05,3.26E+01,9.84E+04,4.32E+06,7.81E+01,2.68E+01
697,858,2,1,891,84,870,28,526,17,464,69,971,82,5.08E-05,6.13E+01,1.08E+04,1.05E+07,7.74E+01,2.25E+01
654,830,2,2,882,83,823,28,720,16,523,82,971,82,8.63E-05,6.03E+01,1.68E+04,1.63E+07,8.95E+01,3.91E+01
701,830,2,2,875,86,870,28,712,51,527,83,949,81,5.87E-05,3.74E+01,1.53E+05,1.05E+07,8.60E+01,4.90E+01
627,858,2,1,919,95,823,28,537,18,462,67,944,42,3.60E-05,4.04E+01,9.84E+04,8.19E+06,6.34E+01,1.34E+01
652,848,2,1,923,93,871,27,544,53,464,83,926,47,4.01E-05,5.37E+01,2.61E+04,1.05E+07,6.68E+01,1.63E+01
841,859,2,1,924,99,823,30,537,51,468,83,928,40,3.22E-05,5.88E+01,1.68E+04,1.05E+07,5.94E+01,1.23E+01
701,830,2,2,882,86,823,30,712,18,549,77,962,84,8.73E-05,6.66E+01,1.08E+04,1.63E+07,8.93E+01,3.90E+01
698,856,1,2,906,85,820,27,708,18,526,83,971,83,5.53E-05,6.57E+01,1.08E+04,1.98E+07,7.02E+01,3.25E+01
697,856,1,2,906,83,823,27,709,18,535,83,954,82,5.52E-05,6.54E+01,1.68E+04,1.98E+07,7.03E+01,3.24E+01
694,855,1,2,882,83,827,27,712,18,525,77,970,82,5.51E-05,6.48E+01,1.68E+04,1.98E+07,7.05E+01,3.40E+01
627,808,1,1,919,95,871,28,537,52,465,69,944,47,6.34E-05,4.01E+01,3.71E+05,2.54E+07,5.36E+01,1.66E+01
726,764,2,1,878,95,823,26,708,51,506,85,926,47,1.17E-04,4.67E+01,1.53E+05,2.54E+07,7.58E+01,4.60E+01
695,859,1,1,921,95,812,27,537,53,455,82,935,47,3.43E-05,5.59E+01,4.06E+04,1.98E+07,4.92E+01,1.19E+01
629,856,1,1,905,85,820,27,708,18,504,83,971,82,5.55E-05,6.64E+01,1.08E+04,1.98E+07,6.37E+01,1.88E+01
740,854,3,2,882,83,825,23,712,18,525,83,970,82,5.31E-05,6.24E+01,6.93E+03,6.73E+06,8.82E+01,4.97E+01
701,830,1,2,818,84,826,27,724,18,525,77,970,82,8.25E-05,6.60E+01,1.68E+04,3.09E+07,7.44E+01,3.70E+01
660,859,2,1,923,95,871,28,537,51,477,83,926,47,3.42E-05,5.57E+01,1.68E+04,1.05E+07,6.51E+01,1.48E+01
698,856,1,2,906,85,891,27,709,18,526,83,971,82,5.33E-05,6.45E+01,1.68E+04,1.98E+07,7.07E+01,3.29E+01
635,859,2,2,921,98,821,33,537,51,465,82,927,47,3.82E-05,5.93E+01,1.68E+04,1.28E+07,6.94E+01,2.21E+01
848,848,2,1,923,99,823,29,537,54,465,75,926,41,3.67E-05,5.34E+01,2.61E+04,1.05E+07,6.21E+01,1.38E+01
836,849,2,1,927,99,827,30,537,51,465,83,927,41,3.82E-05,5.86E+01,1.68E+04,1.28E+07,6.14E+01,1.35E+01
621,859,1,1,919,95,924,22,537,53,449,69,944,47,2.69E-05,4.15E+01,1.53E+05,1.28E+07,5.57E+01,1.40E+01
698,856,1,2,905,85,823,27,709,18,526,83,971,85,5.60E-05,6.53E+01,1.68E+04,1.98E+07,7.06E+01,3.36E+01
697,830,1,2,900,85,823,26,643,24,525,79,943,82,7.77E-05,5.72E+01,4.06E+04,3.09E+07,7.47E+01,3.82E+01
701,828,2,2,921,86,823,28,712,18,525,83,961,82,8.78E-05,6.70E+01,1.08E+04,1.63E+07,8.96E+01,3.95E+01
848,849,2,2,919,99,823,30,537,54,443,69,928,40,3.60E-05,5.31E+01,2.61E+04,1.05E+07,6.89E+01,2.15E+01
701,836,2,2,901,86,812,30,718,18,525,83,971,83,8.04E-05,6.54E+01,1.08E+04,1.63E+07,8.77E+01,4.02E+01
841,849,2,2,924,98,823,27,533,54,468,80,928,36,3.38E-05,5.75E+01,1.68E+04,1.05E+07,6.73E+01,1.89E+01
696,858,2,1,891,84,826,28,526,17,464,69,971,84,5.25E-05,6.18E+01,1.08E+04,1.05E+07,7.73E+01,2.27E+01
701,829,2,2,882,86,866,28,712,18,525,83,971,82,8.43E-05,6.66E+01,1.08E+04,1.63E+07,8.92E+01,4.03E+01
635,834,2,1,921,98,830,33,537,51,465,82,927,47,5.69E-05,5.96E+01,2.61E+04,1.63E+07,6.44E+01,1.61E+01
627,877,2,2,921,95,884,25,536,53,465,82,937,43,2.25E-05,5.47E+01,1.68E+04,6.73E+06,6.85E+01,1.79E+01
659,859,2,1,923,98,871,37,537,51,476,83,926,47,3.93E-05,6.02E+01,1.68E+04,1.28E+07,5.97E+01,1.28E+01
635,859,2,1,921,94,821,32,537,51,465,81,927,47,3.75E-05,5.87E+01,1.68E+04,1.28E+07,6.19E+01,1.36E+01
697,856,2,2,895,84,823,22,709,13,524,83,971,82,5.31E-05,6.60E+01,4.45E+03,8.19E+06,8.46E+01,4.54E+01
701,830,1,2,882,86,823,28,712,18,526,81,971,86,8.67E-05,6.63E+01,1.68E+04,3.09E+07,7.47E+01,3.57E+01
696,798,1,2,891,84,826,28,711,16,463,69,971,84,1.35E-04,6.68E+01,2.61E+04,4.80E+07,8.31E+01,3.32E+01
701,830,2,1,882,86,823,28,526,18,525,82,939,82,8.31E-05,6.27E+01,1.68E+04,1.63E+07,7.97E+01,3.23E+01
626,857,2,1,919,95,903,28,525,18,463,69,944,83,5.21E-05,5.95E+01,1.08E+04,1.05E+07,7.77E+01,2.35E+01
696,859,2,1,891,84,854,28,537,51,465,69,971,47,3.23E-05,5.06E+01,4.06E+04,1.05E+07,6.45E+01,1.42E+01
701,803,2,2,965,86,901,28,688,18,563,83,920,81,1.21E-04,6.46E+01,1.68E+04,1.98E+07,9.58E+01,3.23E+01
651,851,2,1,891,83,822,28,535,16,463,74,971,80,5.91E-05,6.51E+01,6.93E+03,1.28E+07,7.74E+01,2.38E+01
702,868,2,1,923,95,871,28,537,51,418,83,926,47,2.95E-05,5.66E+01,1.68E+04,8.19E+06,6.50E+01,1.43E+01
701,831,2,2,965,86,769,28,688,18,563,81,971,73,7.88E-05,6.50E+01,1.08E+04,1.63E+07,8.63E+01,3.80E+01
701,855,2,1,878,78,798,26,692,51,486,83,957,47,3.66E-05,5.86E+01,1.68E+04,1.05E+07,6.46E+01,1.49E+01
629,861,1,1,905,94,822,27,708,18,546,83,927,82,5.17E-05,6.48E+01,1.68E+04,1.98E+07,6.28E+01,1.84E+01
662,856,1,1,905,85,820,25,708,18,504,83,971,82,5.36E-05,6.50E+01,1.68E+04,1.98E+07,6.50E+01,1.94E+01
651,858,2,1,899,83,882,28,535,16,523,75,971,82,5.13E-05,6.22E+01,1.08E+04,1.05E+07,7.71E+01,2.22E+01
697,859,1,1,906,95,869,27,537,59,466,86,938,84,3.68E-05,3.53E+01,2.38E+05,1.05E+07,6.21E+01,2.00E+01
627,856,1,1,920,85,820,27,708,18,524,83,971,45,3.77E-05,3.33E+01,2.38E+05,1.05E+07,4.96E+01,1.19E+01
700,830,2,1,900,86,806,28,712,18,505,83,971,82,8.57E-05,6.64E+01,1.08E+04,1.63E+07,7.84E+01,3.25E+01
629,856,1,2,904,85,819,27,730,17,523,83,961,82,5.63E-05,6.67E+01,1.08E+04,1.98E+07,7.02E+01,3.30E+01
625,859,2,1,923,97,871,28,537,50,477,68,918,47,3.23E-05,4.66E+01,6.32E+04,8.19E+06,6.51E+01,1.47E+01
661,859,2,1,928,95,871,28,551,52,464,84,944,47,3.41E-05,5.64E+01,1.68E+04,1.05E+07,6.47E+01,1.46E+01
626,858,2,1,919,95,904,28,525,17,510,69,944,89,5.31E-05,5.80E+01,1.68E+04,1.05E+07,7.82E+01,2.42E+01
660,857,2,1,923,95,869,28,536,51,461,83,926,47,3.55E-05,5.61E+01,1.68E+04,1.05E+07,6.54E+01,1.50E+01
628,828,1,1,905,86,832,26,674,18,525,83,971,82,8.44E-05,6.56E+01,1.68E+04,3.09E+07,6.61E+01,2.32E+01
685,857,2,1,882,85,820,28,712,18,503,83,971,80,5.44E-05,6.62E+01,6.93E+03,1.05E+07,7.54E+01,2.18E+01
698,856,1,2,906,82,889,27,708,18,526,83,971,83,5.37E-05,6.42E+01,1.68E+04,1.98E+07,7.12E+01,3.38E+01
699,859,2,1,891,83,854,28,537,50,503,69,971,51,3.23E-05,4.43E+01,6.32E+04,8.19E+06,6.61E+01,1.52E+01
697,858,2,1,891,84,870,28,526,17,464,69,971,83,5.12E-05,6.11E+01,1.08E+04,1.05E+07,7.75E+01,2.28E+01
627,822,2,1,921,95,869,27,537,53,465,82,951,47,5.66E-05,4.68E+01,9.84E+04,1.63E+07,6.91E+01,1.99E+01
621,859,2,1,916,97,888,28,441,52,466,69,944,47,3.00E-05,4.13E+01,9.84E+04,8.19E+06,6.55E+01,1.46E+01
706,830,2,1,870,86,795,28,794,18,523,81,971,80,8.50E-05,6.22E+01,1.68E+04,1.63E+07,7.73E+01,3.08E+01
697,854,2,1,901,85,823,28,715,18,520,83,971,81,5.73E-05,6.68E+01,6.93E+03,1.05E+07,7.57E+01,2.26E+01
633,838,2,1,918,95,903,28,525,18,467,67,863,81,7.20E-05,5.68E+01,2.61E+04,1.28E+07,8.03E+01,3.25E+01
701,877,2,2,901,83,827,28,708,17,460,82,960,82,3.92E-05,6.41E+01,6.93E+03,8.19E+06,8.04E+01,3.59E+01
676,818,2,1,891,86,865,31,526,17,519,75,975,82,9.95E-05,6.47E+01,1.68E+04,1.98E+07,8.04E+01,3.70E+01
651,830,2,2,900,85,823,28,550,17,524,73,971,82,8.17E-05,6.34E+01,1.08E+04,1.63E+07,9.00E+01,3.57E+01
703,847,2,1,876,86,882,28,711,16,523,82,971,82,6.41E-05,6.69E+01,6.93E+03,1.28E+07,7.73E+01,2.48E+01
697,858,2,1,804,85,840,28,534,53,519,83,900,47,3.49E-05,5.26E+01,2.61E+04,1.05E+07,6.53E+01,1.49E+01
634,854,2,2,921,98,821,32,717,15,465,81,972,80,6.03E-05,3.81E+01,1.53E+05,8.19E+06,8.32E+01,4.24E+01
660,859,2,1,928,94,870,28,551,53,518,83,944,47,3.36E-05,5.45E+01,2.61E+04,1.05E+07,6.40E+01,1.44E+01
703,847,2,1,875,86,850,26,711,16,468,82,971,82,6.38E-05,6.53E+01,6.93E+03,1.28E+07,7.81E+01,2.65E+01
650,859,2,1,882,82,881,28,533,16,468,84,969,47,3.64E-05,3.46E+01,1.53E+05,5.27E+06,6.77E+01,1.52E+01
661,858,1,1,928,95,871,26,577,51,518,75,945,82,3.43E-05,3.40E+01,2.38E+05,1.05E+07,6.16E+01,1.94E+01
629,861,1,1,905,94,867,31,708,19,546,83,927,81,5.29E-05,6.58E+01,1.68E+04,1.98E+07,6.09E+01,1.76E+01
626,883,2,1,921,94,804,25,537,53,464,82,938,49,2.24E-05,5.42E+01,1.68E+04,6.73E+06,6.47E+01,1.38E+01
696,859,2,1,876,84,854,28,703,51,523,68,971,47,3.30E-05,5.48E+01,2.61E+04,1.05E+07,6.26E+01,1.40E+01
703,781,2,1,891,86,853,27,544,16,464,82,897,82,1.67E-04,6.53E+01,1.68E+04,2.54E+07,8.81E+01,3.94E+01
693,830,2,2,900,86,823,28,712,18,499,83,971,76,8.13E-05,6.21E+01,1.68E+04,1.63E+07,8.82E+01,4.07E+01
635,859,2,1,921,98,795,33,537,51,465,82,919,47,3.89E-05,5.97E+01,1.68E+04,1.28E+07,6.06E+01,1.32E+01
701,836,2,1,901,86,823,28,729,11,525,83,971,82,7.88E-05,3.52E+01,1.53E+05,8.19E+06,7.83E+01,2.84E+01
701,830,2,2,900,86,823,28,698,18,525,83,971,82,8.45E-05,6.69E+01,1.08E+04,1.63E+07,8.91E+01,3.95E+01
664,843,2,1,891,84,833,28,536,52,459,69,971,47,4.14E-05,4.61E+01,6.32E+04,1.28E+07,6.58E+01,1.48E+01
626,859,2,1,919,89,871,28,526,17,465,69,943,83,5.14E-05,6.08E+01,1.08E+04,1.05E+07,7.76E+01,2.30E+01
701,854,2,1,878,78,798,26,694,51,486,72,942,47,3.67E-05,5.63E+01,1.68E+04,1.05E+07,6.49E+01,1.52E+01
627,859,2,1,952,94,871,28,557,52,476,82,958,47,3.38E-05,5.63E+01,1.68E+04,1.05E+07,6.42E+01,1.44E+01
701,855,2,1,878,78,798,29,692,51,486,83,915,49,4.01E-05,5.91E+01,1.68E+04,1.28E+07,6.47E+01,1.50E+01
701,836,1,2,901,86,823,43,715,18,525,81,971,82,8.95E-05,3.74E+01,3.71E+05,2.54E+07,6.82E+01,3.00E+01
696,847,2,1,899,86,883,35,610,16,464,82,950,87,7.29E-05,5.69E+01,2.61E+04,1.28E+07,7.76E+01,2.63E+01
702,858,2,1,876,84,852,28,499,51,523,69,971,46,3.10E-05,4.42E+01,6.32E+04,8.19E+06,6.37E+01,1.38E+01
700,830,2,2,898,86,852,28,711,51,525,66,971,47,4.94E-05,4.56E+01,9.84E+04,1.28E+07,7.55E+01,4.64E+01
696,859,2,1,877,83,824,28,703,17,523,84,965,81,5.32E-05,6.60E+01,6.93E+03,1.05E+07,7.56E+01,2.17E+01
633,828,2,2,900,86,823,28,712,50,525,82,971,49,5.82E-05,5.91E+01,2.61E+04,1.63E+07,7.71E+01,4.50E+01
702,860,2,1,920,97,820,32,519,18,465,82,927,84,5.61E-05,6.47E+01,6.93E+03,1.28E+07,7.59E+01,2.20E+01
698,830,1,2,904,94,822,28,697,19,525,83,971,81,8.33E-05,6.66E+01,1.68E+04,3.09E+07,7.27E+01,3.45E+01
631,861,1,1,900,85,867,31,708,17,545,81,927,81,5.36E-05,6.68E+01,1.08E+04,1.98E+07,6.21E+01,1.79E+01
701,841,2,1,876,85,854,28,703,49,523,69,971,47,4.40E-05,5.29E+01,4.06E+04,1.28E+07,6.44E+01,1.55E+01
646,830,2,2,900,84,823,28,698,18,525,81,971,82,8.47E-05,6.68E+01,1.08E+04,1.63E+07,8.93E+01,3.96E+01
647,836,2,2,901,78,823,20,713,18,525,83,971,82,6.81E-05,6.08E+01,1.08E+04,1.05E+07,8.78E+01,4.71E+01
703,847,2,1,876,86,882,28,711,16,523,82,971,82,6.41E-05,6.69E+01,6.93E+03,1.28E+07,7.73E+01,2.48E+01
703,855,2,1,878,77,799,28,692,51,486,83,957,37,3.38E-05,6.36E+01,1.08E+04,1.05E+07,5.73E+01,1.18E+01
627,889,2,1,919,93,869,25,537,51,465,69,925,47,1.87E-05,5.25E+01,1.68E+04,5.27E+06,6.51E+01,1.36E+01
714,892,2,1,877,78,798,26,528,51,486,83,957,47,1.85E-05,5.47E+01,1.08E+04,5.27E+06,6.30E+01,1.26E+01
