VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
509,716,8,6,684,69,295,73,358,60,754,96,850,26,6.39E-04,1.64E+01,1.40E+06,6.14E+07,1.06E+01,7.36E+00
509,707,7,6,640,82,352,22,367,93,765,89,311,23,2.28E-04,2.76E+01,5.77E+05,1.49E+08,0.00E+00,0.00E+00
355,876,6,1,252,68,814,72,358,60,323,95,831,23,3.81E-05,2.23E+01,2.38E+05,2.78E+06,0.00E+00,0.00E+00
345,857,4,5,939,83,846,72,288,88,323,90,394,15,5.57E-05,5.87E+01,1.68E+04,1.63E+07,1.07E+02,2.61E+01
345,876,6,6,263,80,844,76,353,94,323,88,338,23,4.79E-05,5.76E+01,1.08E+04,2.54E+07,1.20E+02,2.16E+01
345,876,6,6,252,77,845,73,353,94,323,90,335,23,4.67E-05,5.71E+01,1.08E+04,1.98E+07,1.25E+02,2.25E+01
261,858,5,5,905,81,878,73,287,94,323,90,350,15,5.55E-05,5.98E+01,1.08E+04,1.63E+07,1.18E+02,2.54E+01
459,717,5,1,640,68,295,22,231,62,660,96,805,16,2.36E-04,3.86E+01,3.71E+05,2.54E+07,7.46E+01,2.70E+01
549,738,7,1,645,79,295,22,361,99,739,96,805,22,1.94E-04,4.82E+01,9.84E+04,1.98E+07,8.29E+01,3.00E+01
530,717,6,1,632,83,295,22,320,99,791,96,805,16,2.28E-04,6.36E+01,2.61E+04,3.09E+07,7.18E+01,2.68E+01
274,806,6,1,632,78,833,72,296,89,318,75,327,17,1.31E-04,5.82E+01,2.61E+04,1.63E+07,8.30E+01,3.51E+01
265,838,6,1,626,80,295,72,358,99,754,76,805,17,1.46E-04,2.23E+01,5.77E+05,1.28E+07,0.00E+00,0.00E+00
538,717,6,1,632,78,833,21,352,89,318,94,336,16,1.24E-04,3.45E+01,2.38E+05,8.19E+06,1.02E+02,4.25E+01
526,737,8,1,642,68,323,22,362,56,797,96,796,23,2.00E-04,6.43E+01,1.08E+04,1.63E+07,8.76E+01,3.26E+01
509,719,8,1,679,71,308,22,358,60,755,96,805,26,2.53E-04,6.41E+01,1.68E+04,1.98E+07,9.88E+01,2.98E+01
280,766,8,1,644,78,295,70,358,57,799,99,786,26,4.06E-04,1.68E+01,1.40E+06,6.73E+06,7.51E+01,2.49E+01
520,806,7,1,646,68,833,23,282,91,318,74,354,16,4.47E-05,3.04E+01,9.84E+04,3.38E+06,8.49E+01,2.87E+01
342,857,4,5,285,81,843,63,289,94,249,89,338,15,5.32E-05,5.78E+01,1.68E+04,1.98E+07,1.17E+02,2.37E+01
345,858,4,6,953,83,846,76,287,87,321,94,336,15,5.93E-05,5.93E+01,1.68E+04,4.80E+07,1.04E+02,2.19E+01
321,876,6,5,252,82,845,73,368,94,368,89,338,23,4.61E-05,5.66E+01,1.08E+04,1.05E+07,1.25E+02,2.56E+01
527,718,8,1,631,69,295,22,351,60,799,99,814,26,2.59E-04,6.42E+01,1.68E+04,1.98E+07,9.86E+01,2.94E+01
368,876,6,6,252,82,845,73,356,94,369,89,338,23,4.57E-05,5.64E+01,1.08E+04,1.98E+07,1.23E+02,2.17E+01
344,857,4,5,265,81,831,63,289,94,226,95,338,15,5.42E-05,5.66E+01,2.61E+04,2.54E+07,1.17E+02,2.36E+01
339,739,8,1,273,81,295,22,358,95,799,95,805,26,2.04E-04,3.99E+01,2.38E+05,1.98E+07,9.16E+01,2.95E+01
531,857,3,5,667,68,843,68,289,55,226,95,338,15,5.56E-05,3.07E+01,3.71E+05,1.05E+07,1.08E+02,2.51E+01
345,876,6,6,252,77,918,73,358,94,323,90,335,23,4.42E-05,5.64E+01,1.08E+04,1.28E+07,1.33E+02,2.25E+01
530,717,5,1,634,83,295,22,357,99,754,96,801,16,2.30E-04,6.46E+01,2.61E+04,3.09E+07,6.88E+01,2.28E+01
318,737,6,1,635,69,845,74,353,94,369,90,335,23,3.12E-04,4.47E+01,1.53E+05,3.09E+07,1.22E+02,2.57E+01
508,877,8,6,256,76,295,20,358,64,751,98,805,23,2.69E-05,6.27E+01,2.86E+03,3.38E+06,9.43E+01,3.03E+01
526,720,8,1,651,68,323,75,419,57,761,76,796,22,5.81E-04,1.76E+01,1.40E+06,8.19E+06,9.15E+01,2.78E+01
277,844,6,1,652,77,832,15,353,92,318,91,336,16,2.49E-05,3.50E+01,4.06E+04,2.17E+06,8.21E+01,2.21E+01
282,718,8,1,631,69,294,17,351,60,807,99,808,26,2.24E-04,5.23E+01,6.32E+04,1.98E+07,9.80E+01,2.94E+01
520,833,6,1,632,77,824,76,341,87,309,75,341,16,8.98E-05,6.09E+01,1.68E+04,1.28E+07,6.54E+01,1.17E+01
345,877,4,6,262,82,846,72,287,88,323,90,393,23,4.36E-05,5.75E+01,1.68E+04,1.98E+07,1.20E+02,2.25E+01
345,855,6,4,927,81,810,71,352,94,323,90,338,14,6.00E-05,5.84E+01,1.08E+04,1.05E+07,1.07E+02,2.94E+01
345,857,4,5,283,82,845,71,350,93,323,88,338,15,5.76E-05,5.94E+01,1.68E+04,3.09E+07,1.14E+02,2.26E+01
346,875,5,5,907,82,866,73,293,88,368,90,394,22,4.38E-05,5.84E+01,1.08E+04,8.19E+06,1.11E+02,2.80E+01
261,858,5,5,899,83,885,73,287,94,323,90,370,15,5.46E-05,5.99E+01,1.08E+04,1.28E+07,1.15E+02,2.58E+01
316,876,6,6,263,84,853,76,353,94,323,88,338,23,4.77E-05,5.74E+01,1.08E+04,2.54E+07,1.19E+02,2.19E+01
553,716,6,1,632,78,889,22,358,93,307,90,805,14,1.12E-04,6.13E+01,1.68E+04,1.28E+07,8.27E+01,3.49E+01
216,858,5,5,904,80,321,73,287,99,769,95,373,15,1.08E-04,3.64E+01,2.38E+05,3.09E+07,7.96E+01,2.07E+01
509,719,8,1,678,71,325,22,362,61,754,96,796,23,2.38E-04,6.43E+01,1.68E+04,1.98E+07,9.47E+01,3.08E+01
368,876,6,6,268,82,845,73,356,94,369,89,338,23,4.57E-05,5.65E+01,1.08E+04,1.98E+07,1.24E+02,2.19E+01
528,739,8,1,595,69,295,22,357,64,754,83,804,23,2.02E-04,6.40E+01,1.68E+04,1.98E+07,8.60E+01,3.29E+01
500,717,3,1,640,83,295,22,357,99,755,95,793,16,2.33E-04,6.45E+01,4.06E+04,4.80E+07,5.50E+01,1.76E+01
530,711,5,1,632,83,295,78,289,99,754,84,805,16,6.72E-04,1.96E+01,3.38E+06,2.54E+07,5.91E+01,2.18E+01
345,863,4,6,953,86,846,19,356,91,323,96,352,15,2.24E-05,4.90E+01,1.68E+04,3.38E+06,1.00E+02,4.08E+01
528,833,6,1,254,81,845,78,314,88,309,75,380,23,9.52E-05,5.81E+01,2.61E+04,1.28E+07,7.51E+01,1.79E+01
324,877,4,5,639,77,831,72,296,87,322,89,341,15,4.09E-05,5.98E+01,1.08E+04,1.05E+07,9.56E+01,2.84E+01
524,876,5,5,279,83,845,26,368,94,288,89,346,23,2.37E-05,4.11E+01,2.61E+04,2.78E+06,1.01E+02,3.51E+01
348,737,7,1,642,68,327,68,362,56,793,96,793,23,4.88E-04,1.63E+01,1.40E+06,8.19E+06,8.40E+01,2.89E+01
532,881,6,1,632,83,289,22,358,99,799,98,756,16,2.41E-05,6.25E+01,4.45E+03,6.73E+06,0.00E+00,0.00E+00
342,649,6,6,252,77,923,72,330,94,323,90,321,23,5.86E-04,3.83E+01,5.77E+05,6.82E+08,0.00E+00,0.00E+00
509,739,7,1,640,69,295,22,358,64,763,96,805,23,2.06E-04,6.42E+01,1.68E+04,1.98E+07,8.51E+01,3.15E+01
204,858,5,5,905,81,881,73,287,97,323,90,350,15,5.55E-05,5.96E+01,1.08E+04,1.63E+07,1.18E+02,2.52E+01
258,847,5,5,905,81,878,73,289,94,323,92,350,15,6.70E-05,5.98E+01,1.68E+04,3.95E+07,1.16E+02,2.26E+01
347,873,5,6,251,82,845,73,350,94,323,90,338,26,5.07E-05,5.58E+01,1.68E+04,3.95E+07,9.91E+01,1.99E+01
617,701,6,1,626,77,847,11,358,93,307,91,805,14,7.38E-05,3.98E+01,9.84E+04,6.73E+06,8.71E+01,4.62E+01
369,890,5,6,257,82,886,73,295,93,322,90,354,22,3.34E-05,5.61E+01,1.08E+04,8.19E+06,1.14E+02,2.72E+01
341,856,4,5,286,81,842,63,287,83,288,89,338,19,5.78E-05,5.78E+01,1.68E+04,3.09E+07,1.18E+02,2.00E+01
347,876,6,5,250,81,835,73,372,94,323,89,361,23,4.66E-05,5.83E+01,1.08E+04,1.05E+07,1.23E+02,2.50E+01
530,717,5,1,634,83,295,22,357,99,748,96,801,16,2.30E-04,6.46E+01,2.61E+04,3.09E+07,6.89E+01,2.28E+01
345,877,4,5,262,82,846,71,287,88,323,90,393,23,4.31E-05,5.74E+01,1.68E+04,1.28E+07,1.11E+02,2.52E+01
509,739,7,1,640,69,294,28,358,96,329,96,805,23,2.46E-04,3.41E+01,3.71E+05,1.63E+07,9.37E+01,3.24E+01
345,882,6,5,220,80,920,71,358,58,747,89,335,23,3.75E-05,5.39E+01,1.68E+04,6.73E+06,1.12E+02,2.45E+01
319,877,4,5,593,74,308,71,339,88,333,89,368,23,8.23E-05,3.13E+01,3.71E+05,1.63E+07,9.44E+01,2.12E+01
509,739,7,1,252,82,832,18,286,64,743,96,805,23,7.32E-05,3.04E+01,2.38E+05,5.27E+06,8.77E+01,3.52E+01
324,875,4,5,639,77,831,72,296,87,322,89,374,15,4.16E-05,5.85E+01,1.68E+04,1.05E+07,9.36E+01,2.82E+01
553,716,6,1,632,80,889,22,362,92,307,90,805,14,1.12E-04,6.16E+01,1.68E+04,1.28E+07,8.26E+01,3.48E+01
364,856,5,6,953,83,846,75,356,88,323,88,339,16,6.18E-05,6.05E+01,1.08E+04,6.14E+07,9.98E+01,2.19E+01
528,717,4,1,632,83,295,22,289,99,754,94,801,14,2.23E-04,6.37E+01,4.06E+04,3.95E+07,5.59E+01,1.30E+01
527,739,8,1,595,65,295,22,364,64,754,96,790,20,1.99E-04,5.39E+01,4.06E+04,1.63E+07,8.21E+01,3.30E+01
530,717,4,1,634,82,286,22,357,97,754,82,804,16,2.32E-04,6.36E+01,4.06E+04,3.95E+07,6.17E+01,2.00E+01
530,717,8,1,634,68,295,22,357,99,754,95,801,16,2.29E-04,6.42E+01,1.68E+04,1.98E+07,7.91E+01,2.51E+01
528,739,4,1,597,83,295,22,415,64,754,83,804,23,2.05E-04,6.54E+01,2.61E+04,3.95E+07,7.24E+01,2.65E+01
515,896,3,5,273,87,873,76,287,88,310,90,393,16,2.76E-05,5.87E+01,1.68E+04,1.05E+07,6.73E+01,2.16E+01
349,833,6,1,620,77,824,70,341,87,321,74,362,22,9.09E-05,5.81E+01,1.68E+04,1.28E+07,7.72E+01,1.96E+01
525,889,8,5,641,73,885,72,294,88,807,88,341,11,2.67E-05,5.83E+01,4.45E+03,3.38E+06,7.13E+01,1.56E+01
324,724,3,1,639,69,259,28,363,54,311,96,796,23,3.22E-04,1.81E+01,2.17E+06,1.63E+07,8.72E+01,2.76E+01
345,857,5,6,648,83,771,76,288,99,329,89,335,15,6.35E-05,6.00E+01,1.68E+04,6.14E+07,9.07E+01,2.01E+01
530,717,4,1,936,83,295,22,358,86,754,96,805,16,2.30E-04,6.17E+01,4.06E+04,3.95E+07,6.42E+01,2.10E+01
345,853,6,6,252,77,888,72,358,93,307,90,333,23,6.79E-05,5.71E+01,1.68E+04,9.56E+07,6.28E+01,1.58E+01
553,735,6,1,672,78,918,22,358,93,322,89,806,14,9.14E-05,5.99E+01,1.68E+04,1.05E+07,7.84E+01,2.17E+01
261,858,5,5,905,81,878,73,287,93,336,90,350,15,5.54E-05,5.99E+01,1.08E+04,1.63E+07,1.17E+02,2.53E+01
543,716,5,1,632,82,897,22,362,92,294,90,805,14,1.12E-04,6.18E+01,1.68E+04,1.63E+07,8.09E+01,3.28E+01
514,896,3,5,273,76,872,76,341,88,310,90,369,18,2.91E-05,5.98E+01,1.08E+04,1.05E+07,7.65E+01,3.02E+01
520,845,5,1,632,87,824,71,284,86,309,77,336,16,7.01E-05,5.98E+01,1.68E+04,1.28E+07,5.99E+01,9.75E+00
274,844,6,1,632,78,833,72,370,90,318,75,340,13,7.03E-05,5.91E+01,1.68E+04,1.05E+07,5.29E+01,7.16E+00
520,833,6,1,639,76,886,76,332,85,309,75,341,16,8.54E-05,6.07E+01,1.08E+04,1.28E+07,6.68E+01,1.22E+01
528,739,8,1,595,67,295,22,357,64,757,83,804,23,2.02E-04,6.38E+01,1.68E+04,1.98E+07,8.60E+01,3.29E+01
530,717,6,1,632,83,295,22,358,99,767,96,805,16,2.30E-04,6.46E+01,1.68E+04,3.09E+07,7.22E+01,2.43E+01
551,716,6,1,632,78,845,22,357,93,307,90,845,23,1.24E-04,4.20E+01,9.84E+04,1.28E+07,9.40E+01,4.24E+01
346,877,4,5,262,82,889,70,287,88,323,94,355,18,3.98E-05,5.82E+01,1.68E+04,1.05E+07,1.04E+02,2.69E+01
531,875,4,5,639,83,831,25,296,87,322,89,372,14,1.95E-05,5.13E+01,1.08E+04,4.32E+06,8.83E+01,3.93E+01
322,717,4,1,633,76,295,71,357,99,754,96,802,16,6.41E-04,1.56E+01,3.38E+06,1.98E+07,5.16E+01,1.73E+01
530,717,4,5,634,82,289,24,357,99,790,96,793,34,2.61E-04,3.52E+01,5.77E+05,1.81E+08,9.61E+00,5.80E+00
320,875,4,1,685,77,836,69,301,87,302,89,374,14,3.95E-05,5.31E+01,2.61E+04,1.05E+07,3.74E+01,4.55E+00
527,739,4,1,597,68,295,24,415,64,754,83,805,23,2.18E-04,6.43E+01,2.61E+04,3.95E+07,7.31E+01,2.68E+01
509,710,7,1,640,83,295,22,358,64,763,96,803,22,2.71E-04,6.36E+01,2.61E+04,3.09E+07,9.42E+01,2.89E+01
515,896,6,1,638,83,911,78,354,88,390,90,398,16,2.71E-05,6.17E+01,4.45E+03,5.27E+06,3.48E+01,3.40E+00
574,717,1,5,266,86,295,22,276,99,747,96,799,16,2.27E-04,6.07E+01,2.38E+05,1.81E+08,1.68E+01,8.53E+00
342,877,5,5,940,80,844,73,287,86,323,82,350,14,3.95E-05,6.00E+01,1.08E+04,8.19E+06,9.37E+01,3.08E+01
263,857,4,5,225,82,905,70,305,94,323,90,393,23,5.85E-05,5.59E+01,2.61E+04,3.95E+07,1.10E+02,2.03E+01
527,889,8,1,642,87,323,23,362,87,797,89,364,23,2.39E-05,3.74E+01,4.06E+04,2.17E+06,6.66E+01,1.04E+01
513,743,3,5,273,67,977,77,287,56,310,85,760,16,2.09E-04,2.15E+01,2.17E+06,1.16E+08,2.92E+01,1.12E+01
530,727,6,1,599,83,318,22,412,99,753,96,805,16,2.00E-04,6.52E+01,1.68E+04,2.54E+07,6.85E+01,1.77E+01
528,717,4,1,629,83,295,22,359,64,767,83,804,23,2.51E-04,6.36E+01,4.06E+04,4.80E+07,8.02E+01,2.82E+01
521,884,6,1,679,77,833,75,341,87,179,75,341,16,3.71E-05,5.23E+01,1.68E+04,6.73E+06,4.58E+01,4.96E+00
272,828,6,1,632,76,823,72,353,89,318,75,336,16,9.60E-05,6.03E+01,1.68E+04,1.28E+07,7.02E+01,1.42E+01
536,716,5,1,644,81,854,22,362,92,759,90,805,23,9.70E-05,3.10E+01,3.71E+05,1.05E+07,8.72E+01,3.52E+01
452,732,8,1,595,67,337,21,357,64,289,82,803,13,1.73E-04,2.33E+01,5.77E+05,6.73E+06,7.25E+01,1.64E+01
528,737,4,1,592,82,889,22,390,64,303,83,804,23,1.13E-04,5.51E+01,4.06E+04,1.63E+07,8.72E+01,4.31E+01
543,717,5,1,632,84,300,22,362,92,744,90,804,14,2.21E-04,6.12E+01,4.06E+04,3.09E+07,6.07E+01,1.54E+01
515,857,3,5,284,80,838,72,287,93,239,89,393,15,5.56E-05,4.91E+01,6.32E+04,2.54E+07,1.02E+02,2.39E+01
225,896,4,4,905,87,878,76,287,87,305,90,350,12,2.68E-05,4.02E+01,6.32E+04,5.27E+06,5.51E+01,1.03E+01
323,877,4,5,200,82,889,67,286,89,321,94,340,14,3.66E-05,5.75E+01,1.68E+04,1.05E+07,9.37E+01,3.10E+01
305,877,3,4,647,76,831,72,296,87,323,89,324,18,4.33E-05,5.92E+01,1.68E+04,1.28E+07,8.84E+01,3.00E+01
553,726,6,1,649,80,886,19,362,93,307,90,805,13,9.10E-05,6.03E+01,1.08E+04,1.05E+07,7.91E+01,2.31E+01
526,737,8,1,642,68,323,14,362,56,797,96,796,23,1.40E-04,4.57E+01,6.32E+04,1.05E+07,8.80E+01,3.40E+01
530,717,6,1,632,83,295,22,358,99,767,96,805,16,2.30E-04,6.46E+01,1.68E+04,3.09E+07,7.22E+01,2.43E+01
528,739,7,1,595,67,295,22,357,64,757,83,804,22,2.01E-04,6.44E+01,1.68E+04,1.98E+07,8.25E+01,3.16E+01
346,840,3,4,262,91,838,70,287,88,326,93,355,18,7.87E-05,5.88E+01,4.06E+04,6.14E+07,9.95E+01,1.92E+01
274,842,5,1,637,78,883,72,334,89,318,75,256,17,7.69E-05,5.64E+01,2.61E+04,1.28E+07,7.42E+01,1.55E+01
274,844,6,1,632,75,833,72,353,92,318,75,336,16,7.37E-05,6.02E+01,1.08E+04,1.05E+07,6.38E+01,1.07E+01
526,737,8,1,642,71,323,22,362,56,797,96,825,23,1.99E-04,6.37E+01,1.68E+04,1.63E+07,8.61E+01,3.14E+01
364,858,5,6,953,80,846,79,374,88,361,88,339,14,5.96E-05,5.09E+01,4.06E+04,3.95E+07,1.08E+02,2.27E+01
261,855,5,5,905,83,878,73,247,93,322,90,349,16,5.88E-05,5.85E+01,1.68E+04,1.98E+07,1.22E+02,2.38E+01
528,715,3,1,597,81,296,22,422,91,731,83,804,10,2.15E-04,3.07E+01,8.98E+05,3.09E+07,2.51E+01,4.59E+00
543,716,5,1,632,83,895,22,354,64,342,90,849,23,1.31E-04,5.02E+01,6.32E+04,1.63E+07,9.23E+01,3.96E+01
526,737,8,1,642,68,298,76,361,86,797,75,796,23,5.34E-04,2.55E+01,8.98E+05,1.63E+07,8.18E+01,2.89E+01
520,809,5,1,632,79,852,15,341,56,309,95,341,15,4.63E-05,4.40E+01,4.06E+04,4.32E+06,8.45E+01,2.84E+01
572,718,3,1,632,79,888,17,287,91,309,90,805,13,8.59E-05,4.54E+01,1.53E+05,1.98E+07,7.39E+01,2.31E+01
515,902,5,4,273,87,873,76,361,88,307,90,393,16,2.46E-05,4.73E+01,2.61E+04,5.27E+06,6.13E+01,1.20E+01
553,716,6,1,632,78,889,22,358,93,307,90,805,14,1.12E-04,6.13E+01,1.68E+04,1.28E+07,8.27E+01,3.49E+01
515,896,2,5,273,86,942,81,287,88,281,89,393,16,2.75E-05,5.66E+01,2.61E+04,1.28E+07,5.79E+01,1.81E+01
527,850,6,6,942,83,236,20,369,88,323,96,339,12,5.07E-05,5.85E+01,1.08E+04,1.98E+07,1.25E+02,2.54E+01
366,720,4,1,642,83,904,76,358,98,767,87,805,16,2.74E-04,5.98E+01,6.32E+04,4.80E+07,5.80E+01,1.69E+01
529,727,6,1,566,83,318,26,402,99,753,94,805,16,2.28E-04,5.89E+01,4.06E+04,3.09E+07,6.62E+01,1.69E+01
508,739,3,1,598,83,295,22,415,64,754,83,803,23,2.06E-04,6.53E+01,4.06E+04,4.80E+07,6.48E+01,2.31E+01
259,856,3,5,213,81,885,73,285,88,323,93,370,15,5.73E-05,5.69E+01,2.61E+04,3.09E+07,1.04E+02,2.17E+01
324,878,5,4,885,81,888,67,287,94,321,90,340,13,3.48E-05,5.99E+01,6.93E+03,6.73E+06,7.97E+01,3.23E+01
323,874,6,1,626,78,833,72,353,87,321,75,336,13,4.16E-05,5.93E+01,1.08E+04,8.19E+06,4.05E+01,4.33E+00
273,846,4,5,200,82,889,66,286,89,317,94,401,16,6.26E-05,5.74E+01,2.61E+04,4.80E+07,1.08E+02,2.09E+01
551,716,6,1,632,78,889,22,358,93,314,90,804,14,1.12E-04,6.10E+01,1.68E+04,1.28E+07,8.27E+01,3.47E+01
514,896,2,5,282,76,872,76,313,88,310,88,369,18,2.89E-05,5.96E+01,1.68E+04,1.28E+07,6.69E+01,2.64E+01
528,739,6,1,595,67,295,22,357,64,274,74,804,12,1.75E-04,2.16E+01,8.98E+05,6.73E+06,5.77E+01,1.03E+01
520,833,6,1,638,76,886,76,332,85,791,83,374,21,7.75E-05,3.62E+01,1.53E+05,8.19E+06,6.78E+01,1.34E+01
509,739,4,1,597,83,277,22,351,64,754,84,288,22,2.20E-04,3.21E+01,5.77E+05,2.54E+07,1.05E+02,2.53E+01
274,802,6,1,632,87,802,72,416,88,318,74,804,16,1.17E-04,2.59E+01,5.77E+05,8.19E+06,2.96E+01,3.28E+00
515,896,2,5,273,87,873,74,287,88,310,90,393,17,2.74E-05,5.94E+01,1.68E+04,1.28E+07,6.12E+01,2.12E+01
323,877,4,5,200,82,889,67,286,93,321,94,340,14,3.65E-05,5.75E+01,1.68E+04,1.05E+07,9.36E+01,3.11E+01
514,751,3,5,273,85,873,73,296,88,362,82,880,15,1.93E-04,2.65E+01,1.40E+06,1.49E+08,3.25E+01,1.20E+01
508,897,3,1,598,81,294,26,405,72,701,90,377,23,2.57E-05,5.55E+01,1.68E+04,8.19E+06,4.91E+01,7.74E+00
520,833,6,1,632,71,819,76,358,87,796,76,335,22,8.14E-05,3.34E+01,2.38E+05,8.19E+06,7.14E+01,1.58E+01
526,724,7,1,641,76,323,21,336,56,309,94,830,16,1.97E-04,2.28E+01,5.77E+05,6.73E+06,8.31E+01,3.23E+01
538,716,6,1,647,78,889,22,362,91,307,90,805,14,1.13E-04,6.17E+01,1.68E+04,1.28E+07,8.28E+01,3.49E+01
553,716,6,1,632,76,889,22,358,93,307,90,805,14,1.12E-04,6.13E+01,1.68E+04,1.28E+07,8.28E+01,3.48E+01
508,787,5,1,598,82,902,22,361,92,294,90,805,22,5.99E-05,4.60E+01,4.06E+04,8.19E+06,7.82E+01,2.07E+01
542,715,3,1,631,83,324,22,435,64,754,85,802,14,2.16E-04,3.26E+01,8.98E+05,3.09E+07,4.90E+01,9.66E+00
520,739,5,1,632,66,317,24,341,68,309,75,352,16,2.41E-04,6.03E+01,4.06E+04,3.09E+07,1.04E+02,3.32E+01
524,832,7,1,578,77,798,73,378,88,757,70,792,22,7.84E-05,6.36E+01,1.08E+04,1.28E+07,3.19E+01,3.31E+00
610,720,6,3,632,78,889,22,306,87,307,90,792,14,1.07E-04,5.93E+01,1.68E+04,3.95E+07,1.32E+02,2.32E+01
305,891,2,1,646,70,831,72,364,90,323,89,324,14,3.13E-05,5.59E+01,2.61E+04,1.63E+07,2.62E+01,3.87E+00
515,896,3,5,311,87,873,75,329,96,800,90,393,13,2.47E-05,5.88E+01,1.08E+04,8.19E+06,4.66E+01,9.70E+00
526,760,8,1,713,68,310,23,288,51,306,96,796,22,1.63E-04,2.62E+01,3.71E+05,6.73E+06,8.55E+01,3.55E+01
528,739,4,1,597,83,295,22,415,64,754,83,804,23,2.05E-04,6.54E+01,2.61E+04,3.95E+07,7.24E+01,2.65E+01
543,700,5,1,632,82,897,22,362,92,294,90,774,14,1.31E-04,6.12E+01,1.68E+04,1.98E+07,8.59E+01,3.94E+01
520,834,1,1,627,76,885,76,315,85,309,75,344,16,8.38E-05,6.05E+01,6.32E+04,6.14E+07,3.16E+01,7.95E+00
487,894,6,5,293,76,872,76,333,88,309,88,369,18,3.03E-05,5.98E+01,6.93E+03,5.27E+06,8.99E+01,3.26E+01
520,833,6,1,719,75,886,76,332,85,309,75,341,8,7.20E-05,3.19E+01,2.38E+05,8.19E+06,2.31E+01,2.20E+00
530,727,6,1,599,83,318,22,412,99,753,96,805,16,2.00E-04,6.52E+01,1.68E+04,2.54E+07,6.85E+01,1.77E+01
508,739,3,1,900,83,295,69,372,93,754,89,799,22,4.86E-04,2.30E+01,2.17E+06,3.09E+07,5.13E+01,1.95E+01
261,858,5,5,596,83,885,25,287,63,348,83,370,15,2.68E-05,5.06E+01,1.68E+04,4.32E+06,1.02E+02,3.25E+01
526,737,7,1,595,66,298,22,357,56,760,81,830,21,2.02E-04,6.28E+01,1.68E+04,1.98E+07,7.99E+01,2.93E+01
527,738,8,1,642,71,295,22,356,63,793,98,825,19,1.96E-04,4.27E+01,1.53E+05,1.63E+07,7.74E+01,2.47E+01
515,896,6,5,586,87,307,19,287,93,310,90,393,17,1.92E-05,5.49E+01,6.93E+03,2.78E+06,8.43E+01,3.63E+01
528,739,2,1,281,67,860,76,363,68,757,83,804,22,2.51E-04,5.47E+01,2.38E+05,7.48E+07,4.56E+01,1.54E+01
515,716,5,1,265,77,889,22,362,88,307,90,805,14,1.14E-04,6.14E+01,1.68E+04,1.98E+07,8.09E+01,3.14E+01
537,896,2,5,654,87,873,74,287,90,310,88,393,16,2.67E-05,6.03E+01,1.68E+04,1.28E+07,5.71E+01,1.74E+01
528,741,4,1,588,82,320,22,415,64,289,85,805,23,1.95E-04,3.12E+01,5.77E+05,1.98E+07,8.47E+01,3.44E+01
543,713,4,1,632,82,871,22,362,92,758,90,803,13,9.72E-05,3.84E+01,2.38E+05,1.63E+07,6.78E+01,1.72E+01
508,739,3,1,598,82,295,24,415,64,745,83,803,16,2.01E-04,3.28E+01,8.98E+05,3.09E+07,4.49E+01,1.05E+01
520,833,6,1,632,77,824,76,341,87,313,74,341,22,9.61E-05,5.87E+01,1.68E+04,1.28E+07,7.75E+01,2.08E+01
515,906,1,5,273,77,873,21,288,93,310,90,393,14,9.46E-06,4.77E+01,4.06E+04,6.73E+06,5.49E+01,1.12E+01
553,705,6,1,632,87,889,74,356,87,307,90,748,14,2.98E-04,2.37E+01,8.98E+05,1.28E+07,8.56E+01,3.01E+01
527,727,6,1,597,83,318,22,406,99,753,96,805,15,1.98E-04,6.44E+01,1.68E+04,2.54E+07,6.49E+01,1.59E+01
530,727,4,1,598,83,295,22,415,64,754,83,804,24,2.33E-04,6.52E+01,2.61E+04,3.95E+07,7.86E+01,2.83E+01
538,716,6,1,647,78,889,22,362,91,237,94,839,14,1.13E-04,6.10E+01,1.68E+04,1.28E+07,8.24E+01,3.32E+01
528,739,4,1,597,83,295,22,415,64,754,83,804,23,2.05E-04,6.54E+01,2.61E+04,3.95E+07,7.24E+01,2.65E+01
545,896,2,5,273,87,873,74,316,88,340,90,312,17,2.87E-05,5.89E+01,1.68E+04,1.28E+07,6.97E+01,2.75E+01
538,716,6,1,647,78,889,26,362,91,307,90,805,14,1.26E-04,6.25E+01,1.68E+04,1.63E+07,8.20E+01,3.36E+01
364,815,5,6,953,81,846,75,385,84,323,88,339,16,1.19E-04,5.82E+01,2.61E+04,1.81E+08,4.03E+01,1.44E+01
520,833,4,1,639,76,886,75,357,87,309,75,340,16,8.49E-05,6.10E+01,1.68E+04,1.63E+07,6.18E+01,1.16E+01
551,739,3,1,632,82,292,18,365,90,757,90,804,23,1.61E-04,4.04E+01,3.71E+05,3.09E+07,6.68E+01,2.38E+01
528,716,5,1,597,78,929,22,407,64,310,83,804,12,1.06E-04,5.48E+01,4.06E+04,1.63E+07,7.64E+01,2.18E+01
528,739,5,1,613,83,317,25,414,66,828,83,804,23,2.14E-04,6.54E+01,1.68E+04,3.09E+07,7.50E+01,2.70E+01
529,727,4,1,616,83,295,22,412,97,753,96,805,9,1.89E-04,2.72E+01,8.98E+05,1.98E+07,1.67E+01,2.51E+00
529,739,3,3,596,87,209,76,307,88,316,89,393,16,6.90E-04,1.63E+01,5.27E+06,7.48E+07,2.47E+01,1.05E+01
