VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
495,804,1,1,802,31,414,44,552,65,519,84,956,84,1.78E-04,5.31E+01,2.38E+05,6.14E+07,6.18E+01,2.80E+01
494,800,1,2,863,59,486,49,540,63,561,86,988,88,1.83E-04,4.82E+01,3.71E+05,9.56E+07,6.69E+01,2.12E+01
482,800,1,2,381,33,530,41,532,59,336,18,990,87,9.99E-05,2.25E+01,2.17E+06,2.54E+07,8.31E+01,4.42E+01
494,800,1,2,411,34,486,47,574,63,515,86,972,92,1.85E-04,4.81E+01,3.71E+05,9.56E+07,7.32E+01,2.15E+01
486,846,1,2,872,45,429,49,539,65,361,95,628,87,1.24E-04,5.97E+01,6.32E+04,6.14E+07,7.89E+01,3.42E+01
482,800,1,2,381,34,530,40,533,59,336,18,988,87,9.76E-05,2.24E+01,2.17E+06,2.54E+07,8.31E+01,4.48E+01
494,800,1,2,411,38,489,44,532,63,349,92,990,87,1.86E-04,6.30E+01,9.84E+04,1.16E+08,8.12E+01,2.34E+01
490,821,1,2,877,33,544,41,525,58,506,14,943,83,6.49E-05,1.64E+01,1.40E+06,8.19E+06,6.91E+01,5.23E+01
494,799,1,1,411,34,472,44,593,59,349,93,989,87,1.94E-04,6.19E+01,9.84E+04,9.56E+07,6.64E+01,3.33E+01
486,847,1,2,321,41,440,49,540,66,538,86,628,93,1.02E-04,3.50E+01,8.98E+05,3.95E+07,7.35E+01,2.57E+01
494,800,1,1,411,34,473,45,586,62,349,92,989,87,1.93E-04,6.26E+01,9.84E+04,9.56E+07,6.58E+01,3.33E+01
436,820,1,1,866,31,490,44,552,63,341,83,990,81,1.35E-04,6.23E+01,6.32E+04,6.14E+07,6.40E+01,3.24E+01
490,830,1,1,868,31,490,44,552,65,348,83,990,83,1.16E-04,6.20E+01,6.32E+04,4.80E+07,6.19E+01,2.54E+01
489,847,1,1,374,29,526,48,524,59,551,86,967,84,8.79E-05,5.63E+01,9.84E+04,4.80E+07,5.07E+01,1.55E+01
491,820,1,2,866,31,525,39,552,64,345,20,993,82,7.22E-05,2.30E+01,1.40E+06,1.63E+07,7.62E+01,5.29E+01
502,844,1,2,882,41,492,48,490,59,345,86,952,86,1.01E-04,6.26E+01,4.06E+04,4.80E+07,7.23E+01,3.42E+01
491,847,1,1,384,28,534,47,524,64,553,18,673,84,5.13E-05,1.51E+01,1.40E+06,8.19E+06,5.39E+01,1.59E+01
481,806,1,1,863,31,474,41,551,62,307,80,990,79,1.59E-04,6.19E+01,6.32E+04,6.14E+07,6.82E+01,4.16E+01
523,842,1,1,866,31,488,44,551,64,353,85,990,86,9.74E-05,6.19E+01,4.06E+04,3.95E+07,6.00E+01,2.11E+01
539,800,1,1,376,33,530,40,533,59,550,13,990,83,8.52E-05,1.58E+01,2.17E+06,1.28E+07,4.88E+01,1.79E+01
490,822,1,2,380,33,526,47,531,59,311,18,967,87,8.54E-05,2.40E+01,2.17E+06,2.54E+07,7.75E+01,4.68E+01
486,847,1,2,326,41,427,49,540,66,529,83,586,93,1.03E-04,3.38E+01,8.98E+05,3.95E+07,7.54E+01,2.59E+01
490,893,1,2,877,33,526,41,533,58,549,21,943,84,2.08E-05,2.04E+01,5.77E+05,5.27E+06,5.46E+01,1.53E+01
490,844,1,2,882,45,490,48,490,65,342,86,946,83,9.96E-05,6.23E+01,4.06E+04,4.80E+07,7.02E+01,3.45E+01
499,821,1,2,872,33,526,40,533,58,549,18,655,92,6.71E-05,1.43E+01,1.40E+06,6.73E+06,7.99E+01,5.02E+01
493,799,1,2,836,38,493,44,531,62,340,92,990,84,1.84E-04,6.25E+01,6.32E+04,9.56E+07,8.50E+01,2.74E+01
523,842,1,1,401,31,488,44,565,64,353,85,990,88,9.91E-05,6.23E+01,6.32E+04,4.80E+07,5.72E+01,2.08E+01
522,842,1,2,380,30,526,46,531,59,311,18,990,85,6.09E-05,2.41E+01,1.40E+06,1.98E+07,6.98E+01,5.03E+01
490,808,1,1,866,32,488,44,517,63,353,85,966,86,1.64E-04,6.12E+01,6.32E+04,6.14E+07,6.87E+01,3.83E+01
494,800,1,2,380,33,530,41,532,53,336,21,967,87,1.06E-04,2.50E+01,2.17E+06,3.09E+07,8.57E+01,4.17E+01
481,800,1,2,437,33,489,44,534,63,349,88,988,87,1.85E-04,6.26E+01,9.84E+04,1.16E+08,8.35E+01,2.43E+01
485,847,1,2,322,41,490,49,540,66,538,86,628,93,9.43E-05,3.36E+01,8.98E+05,3.09E+07,7.44E+01,2.65E+01
500,800,1,2,409,38,457,44,532,59,349,91,995,87,1.93E-04,6.27E+01,9.84E+04,1.49E+08,8.01E+01,2.27E+01
491,820,1,2,866,31,524,39,552,64,348,20,988,82,7.22E-05,2.29E+01,1.40E+06,1.63E+07,7.62E+01,5.28E+01
493,814,1,1,486,34,473,44,586,61,348,92,993,89,1.58E-04,6.31E+01,6.32E+04,7.48E+07,6.37E+01,3.41E+01
502,844,1,2,880,41,524,47,490,59,332,85,952,86,9.72E-05,6.21E+01,4.06E+04,4.80E+07,7.32E+01,3.61E+01
491,810,1,2,399,29,493,47,481,59,549,18,967,84,9.67E-05,1.89E+01,2.17E+06,1.98E+07,7.15E+01,3.56E+01
490,821,1,2,877,33,526,41,533,58,549,18,943,76,6.89E-05,1.94E+01,1.40E+06,1.28E+07,6.77E+01,4.89E+01
490,830,1,1,868,31,490,44,552,63,348,83,990,81,1.15E-04,6.24E+01,4.06E+04,4.80E+07,6.15E+01,2.44E+01
494,800,1,1,411,34,473,44,586,62,349,92,991,87,1.90E-04,6.28E+01,9.84E+04,9.56E+07,6.60E+01,3.35E+01
490,821,1,2,376,33,526,47,533,59,549,18,967,81,7.92E-05,1.99E+01,2.17E+06,1.63E+07,6.59E+01,3.90E+01
491,823,1,2,321,41,440,47,539,59,553,88,628,92,1.48E-04,3.59E+01,8.98E+05,6.14E+07,7.61E+01,2.05E+01
485,861,1,2,302,29,526,48,524,65,549,15,967,81,4.08E-05,1.64E+01,1.40E+06,8.19E+06,5.23E+01,2.05E+01
491,820,1,2,880,31,525,39,552,64,316,20,993,82,7.35E-05,2.38E+01,1.40E+06,1.63E+07,7.73E+01,5.33E+01
502,844,1,2,887,39,524,47,490,59,332,82,952,86,9.67E-05,6.17E+01,4.06E+04,4.80E+07,7.36E+01,3.68E+01
494,772,1,1,411,34,473,44,586,62,349,92,989,87,2.71E-04,6.23E+01,9.84E+04,1.16E+08,7.29E+01,3.11E+01
494,800,1,2,373,35,489,44,532,63,349,92,990,87,1.86E-04,6.28E+01,9.84E+04,1.16E+08,8.15E+01,2.34E+01
502,844,1,1,392,41,473,48,490,59,305,86,952,86,1.05E-04,6.22E+01,6.32E+04,6.14E+07,5.66E+01,1.99E+01
494,800,1,2,912,33,491,43,586,65,349,92,989,87,1.82E-04,6.24E+01,6.32E+04,7.48E+07,8.58E+01,3.10E+01
490,821,1,1,877,33,526,41,513,58,549,18,943,84,6.86E-05,1.81E+01,1.40E+06,1.05E+07,5.50E+01,1.77E+01
522,842,1,2,380,30,540,46,591,59,311,18,990,85,6.06E-05,2.49E+01,1.40E+06,1.98E+07,6.90E+01,5.15E+01
522,842,1,1,866,31,488,43,551,63,546,81,990,75,8.65E-05,5.62E+01,9.84E+04,3.95E+07,5.18E+01,1.56E+01
523,821,1,2,812,32,526,41,533,56,355,18,942,86,7.36E-05,2.21E+01,1.40E+06,1.63E+07,7.77E+01,5.29E+01
492,845,1,1,486,34,526,47,524,61,342,96,968,88,9.74E-05,6.28E+01,4.06E+04,4.80E+07,5.82E+01,2.03E+01
491,815,1,2,370,29,472,43,585,59,554,12,991,84,8.25E-05,1.64E+01,2.17E+06,1.28E+07,6.34E+01,4.43E+01
519,851,1,2,374,29,526,43,524,59,549,18,967,82,4.49E-05,1.86E+01,1.40E+06,1.05E+07,5.93E+01,3.76E+01
490,795,1,2,413,38,488,47,531,63,331,91,990,88,2.08E-04,6.25E+01,9.84E+04,1.49E+08,7.99E+01,2.24E+01
502,844,1,2,882,34,525,47,490,59,332,84,952,86,9.68E-05,6.16E+01,4.06E+04,4.80E+07,7.46E+01,3.67E+01
502,844,1,2,879,41,481,48,538,59,345,86,952,86,1.03E-04,6.31E+01,4.06E+04,4.80E+07,7.14E+01,3.55E+01
490,813,1,1,520,39,478,44,587,60,533,87,940,80,1.49E-04,6.11E+01,9.84E+04,7.48E+07,5.54E+01,2.33E+01
492,813,1,2,842,33,503,39,531,60,363,22,995,89,8.46E-05,2.34E+01,1.40E+06,1.98E+07,8.04E+01,5.00E+01
480,799,1,1,864,43,493,44,527,62,339,97,990,84,1.86E-04,6.25E+01,6.32E+04,7.48E+07,6.73E+01,3.62E+01
493,849,1,1,834,32,474,44,551,62,351,77,990,78,8.46E-05,6.26E+01,4.06E+04,3.95E+07,5.54E+01,1.71E+01
502,844,1,2,879,41,523,48,538,58,345,92,993,86,9.82E-05,6.32E+01,4.06E+04,4.80E+07,7.07E+01,3.51E+01
491,820,1,2,879,35,482,39,551,64,316,20,951,82,7.89E-05,2.42E+01,1.40E+06,1.98E+07,7.73E+01,5.24E+01
490,830,1,1,874,30,490,43,559,63,366,83,990,81,1.13E-04,6.22E+01,4.06E+04,4.80E+07,6.15E+01,2.41E+01
522,842,1,2,373,34,525,49,524,59,311,18,990,85,6.48E-05,2.46E+01,1.40E+06,1.98E+07,6.88E+01,4.89E+01
488,808,1,1,868,31,490,44,552,56,348,83,990,81,1.61E-04,6.23E+01,6.32E+04,6.14E+07,6.73E+01,3.74E+01
490,822,1,1,380,33,526,41,531,59,311,18,967,87,7.48E-05,2.28E+01,2.17E+06,1.98E+07,5.95E+01,2.75E+01
491,804,1,2,866,31,524,40,551,62,348,75,988,82,1.51E-04,5.68E+01,9.84E+04,6.14E+07,8.54E+01,3.50E+01
478,821,1,1,905,31,474,44,538,63,354,24,990,78,9.06E-05,2.68E+01,1.40E+06,2.54E+07,5.89E+01,2.23E+01
493,814,1,1,499,37,472,44,540,61,348,92,989,86,1.56E-04,6.30E+01,6.32E+04,7.48E+07,6.31E+01,3.20E+01
494,800,1,2,411,34,489,43,591,56,348,92,993,89,1.89E-04,6.25E+01,9.84E+04,1.16E+08,8.34E+01,2.45E+01
522,842,1,2,484,33,538,46,591,59,350,91,993,84,9.70E-05,6.34E+01,4.06E+04,4.80E+07,7.09E+01,3.33E+01
536,814,1,1,381,30,471,43,585,61,308,18,989,88,9.61E-05,2.48E+01,2.17E+06,2.54E+07,5.89E+01,4.50E+01
492,821,1,2,877,33,526,46,533,62,549,18,943,76,7.62E-05,1.96E+01,1.40E+06,1.28E+07,6.65E+01,4.77E+01
537,842,1,2,380,30,500,40,531,59,311,19,989,84,5.60E-05,2.40E+01,1.40E+06,1.63E+07,7.05E+01,5.14E+01
501,821,1,2,877,33,526,40,491,58,559,76,943,76,1.02E-04,3.80E+01,5.77E+05,3.95E+07,7.30E+01,2.83E+01
431,844,1,2,887,39,524,43,498,59,321,23,952,86,5.91E-05,2.53E+01,8.98E+05,1.63E+07,7.20E+01,5.21E+01
520,847,1,2,320,40,482,49,539,66,314,86,633,91,1.16E-04,5.39E+01,1.53E+05,6.14E+07,8.21E+01,3.04E+01
490,842,1,2,381,30,538,50,591,59,534,15,982,85,5.88E-05,1.89E+01,1.40E+06,1.28E+07,5.86E+01,4.34E+01
524,846,1,2,879,36,481,47,538,59,325,86,952,86,9.85E-05,6.28E+01,4.06E+04,4.80E+07,7.25E+01,3.74E+01
491,844,1,1,374,29,525,47,524,59,549,17,967,84,5.49E-05,1.85E+01,1.40E+06,1.28E+07,4.48E+01,1.05E+01
479,863,1,2,912,30,522,47,531,59,427,18,994,85,4.16E-05,2.16E+01,8.98E+05,1.05E+07,6.11E+01,4.11E+01
502,844,1,2,342,41,491,45,538,58,271,91,997,81,9.64E-05,5.28E+01,1.53E+05,6.14E+07,7.06E+01,3.21E+01
557,814,1,1,503,34,473,44,586,61,348,92,993,83,1.52E-04,6.30E+01,6.32E+04,7.48E+07,6.19E+01,3.21E+01
510,842,1,2,484,33,538,43,591,59,350,91,993,84,9.36E-05,6.33E+01,4.06E+04,4.80E+07,7.13E+01,3.43E+01
522,842,1,1,447,33,538,46,551,59,350,85,993,84,9.58E-05,6.30E+01,4.06E+04,4.80E+07,5.71E+01,1.96E+01
523,842,1,1,866,31,488,44,590,63,371,90,990,86,9.83E-05,6.29E+01,4.06E+04,3.95E+07,5.91E+01,2.07E+01
502,844,1,2,882,33,523,47,486,54,331,87,952,86,9.83E-05,6.23E+01,4.06E+04,4.80E+07,7.53E+01,3.55E+01
502,844,1,2,879,41,524,48,541,58,345,84,992,86,9.73E-05,6.32E+01,4.06E+04,4.80E+07,7.09E+01,3.66E+01
476,821,1,2,877,33,526,41,524,56,549,18,943,76,6.94E-05,1.96E+01,1.40E+06,1.28E+07,6.80E+01,4.83E+01
493,814,1,1,486,34,473,44,586,61,348,92,993,89,1.58E-04,6.31E+01,6.32E+04,7.48E+07,6.37E+01,3.41E+01
522,842,1,1,380,34,526,46,494,59,311,15,990,85,5.80E-05,2.16E+01,1.40E+06,1.63E+07,5.18E+01,1.49E+01
507,842,1,2,380,29,525,49,524,59,311,18,976,85,6.49E-05,2.43E+01,1.40E+06,1.98E+07,7.00E+01,4.92E+01
502,844,1,2,887,39,528,47,489,59,332,79,952,86,9.58E-05,6.13E+01,4.06E+04,4.80E+07,7.37E+01,3.74E+01
429,844,1,2,887,39,524,43,498,61,304,25,952,86,6.08E-05,2.65E+01,8.98E+05,1.63E+07,7.28E+01,5.19E+01
493,814,1,1,499,33,488,44,551,61,348,92,989,86,1.53E-04,6.30E+01,6.32E+04,7.48E+07,6.40E+01,3.29E+01
521,842,1,1,866,36,430,44,539,65,353,80,990,86,1.03E-04,6.23E+01,4.06E+04,4.80E+07,5.74E+01,1.99E+01
493,814,1,1,499,37,472,44,540,61,270,92,989,86,1.58E-04,5.91E+01,9.84E+04,7.48E+07,6.59E+01,3.70E+01
502,844,1,2,879,41,481,48,538,59,345,86,957,86,1.03E-04,6.31E+01,4.06E+04,4.80E+07,7.13E+01,3.55E+01
491,821,1,2,869,28,526,46,533,58,549,18,943,81,7.68E-05,1.91E+01,1.40E+06,1.28E+07,6.99E+01,4.82E+01
489,847,1,2,381,33,516,41,524,55,549,18,976,76,4.75E-05,2.00E+01,1.40E+06,1.28E+07,5.82E+01,3.55E+01
491,847,1,2,374,26,553,46,524,59,549,81,969,83,8.00E-05,4.54E+01,2.38E+05,3.95E+07,6.53E+01,2.82E+01
502,844,1,2,879,40,515,48,537,58,345,28,993,86,6.96E-05,2.98E+01,8.98E+05,2.54E+07,6.96E+01,4.99E+01
509,844,1,2,472,33,573,40,588,59,344,92,998,83,8.41E-05,6.25E+01,4.06E+04,3.95E+07,7.13E+01,3.60E+01
502,842,1,2,863,40,544,48,540,57,350,91,993,89,1.01E-04,6.32E+01,4.06E+04,4.80E+07,7.27E+01,3.53E+01
507,846,1,2,311,29,523,49,541,59,311,18,614,85,6.15E-05,2.00E+01,1.40E+06,1.28E+07,7.95E+01,4.81E+01
485,842,1,2,432,41,491,49,522,64,538,86,985,93,1.01E-04,4.85E+01,2.38E+05,4.80E+07,6.50E+01,2.58E+01
507,844,1,2,353,29,523,47,524,59,265,18,976,85,6.28E-05,2.55E+01,1.40E+06,1.98E+07,7.13E+01,5.06E+01
501,841,1,2,897,39,536,47,490,59,311,82,952,93,1.04E-04,6.11E+01,6.32E+04,4.80E+07,7.76E+01,3.79E+01
502,844,1,2,333,41,491,44,538,58,271,91,997,81,9.53E-05,5.53E+01,9.84E+04,6.14E+07,7.07E+01,3.23E+01
510,842,1,2,492,32,538,43,583,59,350,91,991,84,9.35E-05,6.32E+01,4.06E+04,4.80E+07,7.17E+01,3.42E+01
522,842,1,2,484,30,538,46,586,59,350,91,993,84,9.69E-05,6.32E+01,4.06E+04,4.80E+07,7.14E+01,3.33E+01
530,838,1,1,380,35,530,46,522,59,311,18,990,83,6.43E-05,2.43E+01,1.40E+06,1.98E+07,5.29E+01,1.64E+01
435,843,1,2,887,33,524,43,498,59,321,22,952,83,5.91E-05,2.49E+01,8.98E+05,1.63E+07,7.24E+01,5.29E+01
522,842,1,2,373,39,497,49,524,59,310,18,990,84,6.80E-05,2.53E+01,1.40E+06,1.98E+07,6.74E+01,4.82E+01
435,844,1,2,887,37,524,47,497,61,304,24,994,86,6.53E-05,2.71E+01,8.98E+05,1.98E+07,7.14E+01,5.15E+01
502,844,1,2,879,41,524,43,541,57,345,84,949,86,9.31E-05,6.22E+01,4.06E+04,4.80E+07,7.29E+01,3.85E+01
429,818,1,2,887,39,524,43,498,61,301,23,952,86,8.83E-05,2.55E+01,1.40E+06,2.54E+07,8.10E+01,4.93E+01
475,841,1,2,506,32,538,46,590,57,350,89,993,83,9.88E-05,6.31E+01,4.06E+04,4.80E+07,7.14E+01,3.34E+01
479,847,1,2,374,28,521,47,584,59,549,18,967,84,5.38E-05,1.99E+01,1.40E+06,1.28E+07,5.94E+01,4.13E+01
489,863,1,2,922,30,526,47,524,59,427,18,994,77,4.12E-05,2.24E+01,8.98E+05,1.05E+07,5.86E+01,2.43E+01
510,842,1,1,484,33,540,43,593,59,350,91,993,84,9.34E-05,6.33E+01,4.06E+04,4.80E+07,5.78E+01,2.03E+01
491,847,1,2,374,25,526,47,500,59,549,18,967,84,5.23E-05,1.85E+01,1.40E+06,1.05E+07,6.13E+01,3.95E+01
509,844,1,2,863,32,573,40,588,59,350,92,993,85,8.47E-05,6.19E+01,4.06E+04,3.95E+07,7.29E+01,4.06E+01
502,844,1,2,487,40,515,48,522,58,343,28,999,83,6.97E-05,3.01E+01,8.98E+05,2.54E+07,6.81E+01,4.59E+01
522,842,1,2,482,30,540,46,585,59,311,21,990,84,6.30E-05,2.69E+01,1.40E+06,1.98E+07,7.01E+01,5.22E+01
522,839,1,2,381,30,538,46,591,59,350,87,993,84,1.01E-04,6.31E+01,4.06E+04,6.14E+07,7.21E+01,3.22E+01
523,843,1,1,476,30,522,45,496,59,350,17,993,84,5.64E-05,2.19E+01,1.40E+06,1.63E+07,5.28E+01,1.48E+01
433,841,1,2,906,33,539,45,587,59,321,94,995,83,9.82E-05,6.20E+01,4.06E+04,4.80E+07,7.31E+01,3.84E+01
509,844,1,1,472,39,573,42,588,59,344,91,998,83,8.63E-05,6.31E+01,4.06E+04,4.80E+07,5.71E+01,1.93E+01
430,844,1,2,887,33,524,40,498,59,321,23,952,86,5.50E-05,2.44E+01,8.98E+05,1.28E+07,7.36E+01,5.33E+01
423,847,1,2,874,39,525,43,498,61,545,25,969,84,5.16E-05,2.17E+01,1.40E+06,1.28E+07,6.34E+01,4.46E+01
491,863,1,2,386,28,524,47,523,58,307,18,954,85,4.43E-05,2.38E+01,8.98E+05,1.28E+07,6.43E+01,5.04E+01
491,847,1,2,374,26,564,46,530,59,422,16,969,73,4.94E-05,2.07E+01,1.40E+06,1.28E+07,6.07E+01,4.46E+01
479,863,1,2,912,28,522,47,524,59,553,80,993,85,6.52E-05,5.44E+01,6.32E+04,3.09E+07,6.21E+01,2.65E+01
502,843,1,2,869,42,524,43,508,59,560,84,969,86,8.42E-05,4.35E+01,3.71E+05,3.95E+07,6.60E+01,2.89E+01
492,847,1,2,383,23,553,45,524,56,333,82,948,83,8.76E-05,6.17E+01,4.06E+04,4.80E+07,7.38E+01,3.39E+01
484,876,1,2,337,41,490,49,558,66,538,24,628,93,3.69E-05,1.76E+01,1.40E+06,8.19E+06,6.38E+01,4.24E+01
513,843,1,1,879,39,514,48,537,57,339,89,993,83,9.89E-05,6.28E+01,4.06E+04,4.80E+07,5.73E+01,1.90E+01
477,863,1,2,912,35,520,46,531,59,427,18,994,84,4.10E-05,2.18E+01,8.98E+05,1.05E+07,5.97E+01,3.50E+01
515,842,1,2,484,33,539,45,591,59,349,91,993,84,9.58E-05,6.34E+01,4.06E+04,4.80E+07,7.10E+01,3.37E+01
509,891,1,2,863,32,572,46,588,59,350,87,993,88,3.97E-05,6.15E+01,2.61E+04,1.98E+07,5.95E+01,1.98E+01
522,843,1,2,484,30,538,39,575,59,350,90,993,84,8.67E-05,6.21E+01,4.06E+04,4.80E+07,7.24E+01,3.57E+01
556,842,1,2,485,32,539,43,527,59,311,19,992,84,5.61E-05,2.43E+01,1.40E+06,1.63E+07,7.03E+01,5.32E+01
554,865,1,2,329,30,491,45,594,59,350,91,989,84,6.75E-05,6.29E+01,4.06E+04,3.95E+07,6.23E+01,3.13E+01
491,906,1,1,374,26,536,43,563,59,424,16,992,73,1.64E-05,2.11E+01,5.77E+05,5.27E+06,4.00E+01,7.92E+00
522,830,1,2,449,33,565,46,600,59,347,90,969,84,1.16E-04,6.33E+01,4.06E+04,6.14E+07,7.58E+01,3.18E+01
479,845,1,2,912,30,523,47,498,59,553,81,993,86,8.65E-05,4.64E+01,2.38E+05,3.95E+07,6.74E+01,2.93E+01
431,861,1,2,887,39,520,43,523,59,321,21,951,84,4.40E-05,2.51E+01,8.98E+05,1.28E+07,6.53E+01,5.35E+01
489,844,1,2,472,40,572,40,588,59,344,24,998,83,5.22E-05,2.63E+01,8.98E+05,1.63E+07,6.84E+01,5.17E+01
508,844,1,2,487,32,515,48,522,58,343,99,998,82,9.73E-05,6.03E+01,6.32E+04,4.80E+07,7.00E+01,3.03E+01
483,847,1,2,484,29,538,45,586,59,350,91,992,73,8.35E-05,6.17E+01,4.06E+04,4.80E+07,6.61E+01,3.30E+01
520,841,1,2,374,28,563,46,505,59,422,16,952,83,5.39E-05,1.91E+01,1.40E+06,1.28E+07,6.64E+01,4.73E+01
467,864,1,2,887,30,522,47,531,59,396,17,994,85,4.11E-05,2.16E+01,8.98E+05,1.05E+07,6.13E+01,4.57E+01
430,796,1,1,911,33,524,39,498,64,263,23,952,81,1.11E-04,2.58E+01,1.40E+06,2.54E+07,7.06E+01,5.47E+01
491,882,1,2,386,28,513,47,523,58,307,18,946,85,3.20E-05,2.38E+01,8.98E+05,1.05E+07,5.86E+01,2.15E+01
509,844,1,1,472,33,573,40,588,59,369,89,998,83,8.31E-05,6.19E+01,4.06E+04,3.95E+07,5.82E+01,1.96E+01
541,834,1,2,388,28,522,47,522,59,553,81,995,85,1.02E-04,4.63E+01,3.71E+05,4.80E+07,6.79E+01,2.63E+01
491,863,1,2,909,28,524,44,524,58,307,16,954,85,4.01E-05,2.22E+01,8.98E+05,1.05E+07,6.63E+01,5.71E+01
456,844,1,2,493,43,554,47,521,59,434,28,997,83,6.13E-05,2.65E+01,1.40E+06,1.98E+07,6.53E+01,4.32E+01
553,847,1,1,420,29,513,46,524,57,331,81,970,81,8.93E-05,6.27E+01,4.06E+04,4.80E+07,5.68E+01,1.75E+01
479,863,1,2,912,28,523,44,524,59,555,81,954,85,6.26E-05,4.81E+01,1.53E+05,3.09E+07,6.38E+01,2.81E+01
490,863,1,2,909,28,522,46,524,57,304,16,992,85,4.22E-05,2.32E+01,8.98E+05,1.05E+07,6.51E+01,5.55E+01
501,842,1,2,492,32,501,43,590,47,350,91,977,84,9.92E-05,5.38E+01,1.53E+05,4.80E+07,7.29E+01,3.25E+01
532,842,1,2,484,32,538,46,583,59,350,91,993,82,9.57E-05,6.33E+01,4.06E+04,4.80E+07,7.04E+01,3.30E+01
522,830,1,2,434,33,570,45,600,59,347,90,991,84,1.13E-04,6.33E+01,4.06E+04,6.14E+07,7.53E+01,3.20E+01
522,859,1,2,484,31,538,49,591,59,350,89,970,84,7.61E-05,6.33E+01,4.06E+04,3.95E+07,6.55E+01,3.38E+01
522,842,1,1,488,33,538,46,586,59,350,91,992,84,9.70E-05,6.34E+01,4.06E+04,4.80E+07,5.69E+01,1.98E+01
554,865,1,1,353,30,491,44,622,63,342,92,992,84,6.65E-05,6.30E+01,4.06E+04,3.95E+07,5.08E+01,1.42E+01
466,866,1,2,963,34,524,45,493,61,303,16,994,86,3.86E-05,2.19E+01,8.98E+05,1.05E+07,6.34E+01,5.42E+01
435,841,1,2,887,29,522,47,534,59,368,26,994,85,6.85E-05,2.70E+01,8.98E+05,1.98E+07,7.18E+01,5.04E+01
467,864,1,2,887,28,523,47,531,58,405,16,994,85,4.04E-05,2.08E+01,8.98E+05,8.19E+06,6.13E+01,3.58E+01
491,862,1,2,909,29,488,44,523,58,297,16,954,81,4.35E-05,2.35E+01,8.98E+05,1.05E+07,6.49E+01,5.57E+01
522,842,1,2,409,30,595,46,585,59,311,21,990,84,5.82E-05,2.60E+01,1.40E+06,1.98E+07,7.04E+01,5.16E+01
489,844,1,2,472,41,572,40,588,59,303,24,998,83,5.40E-05,2.75E+01,8.98E+05,1.98E+07,6.96E+01,5.26E+01
528,823,1,2,442,33,560,46,600,59,336,91,969,84,1.30E-04,6.32E+01,6.32E+04,7.48E+07,7.84E+01,3.05E+01
476,863,1,2,918,30,522,47,524,59,563,80,993,85,6.50E-05,5.35E+01,9.84E+04,3.09E+07,6.13E+01,2.59E+01
479,847,1,2,484,29,538,45,590,59,350,91,992,83,8.83E-05,6.31E+01,4.06E+04,4.80E+07,6.97E+01,3.42E+01
516,837,1,2,484,33,506,45,590,51,349,91,992,73,1.01E-04,4.24E+01,3.71E+05,4.80E+07,6.92E+01,3.11E+01
484,844,1,2,488,25,552,48,522,59,598,28,999,83,5.83E-05,2.33E+01,1.40E+06,1.63E+07,6.32E+01,3.63E+01
491,847,1,2,372,40,512,45,524,57,355,81,982,83,8.93E-05,6.27E+01,4.06E+04,4.80E+07,6.88E+01,3.15E+01
479,863,1,2,912,28,516,43,524,59,555,81,981,85,6.18E-05,4.93E+01,1.53E+05,3.09E+07,6.32E+01,2.73E+01
479,863,1,2,816,28,522,45,524,59,553,80,993,85,6.32E-05,5.16E+01,9.84E+04,3.09E+07,6.22E+01,2.66E+01
532,830,1,2,483,33,537,46,600,59,349,90,994,83,1.16E-04,6.34E+01,6.32E+04,6.14E+07,7.45E+01,3.18E+01
499,827,1,2,449,32,546,49,582,62,352,91,967,82,1.26E-04,6.31E+01,6.32E+04,7.48E+07,7.55E+01,2.98E+01
486,844,1,2,487,41,515,47,523,58,325,28,999,83,6.96E-05,3.05E+01,8.98E+05,2.54E+07,6.88E+01,4.68E+01
501,827,1,1,472,39,571,33,586,59,303,23,998,83,5.74E-05,2.54E+01,1.40E+06,1.63E+07,6.12E+01,2.60E+01
504,863,1,2,915,27,522,47,524,59,563,80,993,85,6.46E-05,5.29E+01,9.84E+04,3.09E+07,6.22E+01,2.62E+01
479,863,1,2,912,30,522,47,524,59,553,80,993,85,6.52E-05,5.45E+01,9.84E+04,3.09E+07,6.15E+01,2.62E+01
478,870,1,2,374,35,553,48,546,64,540,14,969,83,3.33E-05,1.62E+01,1.40E+06,6.73E+06,5.02E+01,1.62E+01
396,842,1,2,978,26,531,45,493,61,303,82,994,86,9.67E-05,6.07E+01,4.06E+04,3.95E+07,7.72E+01,3.96E+01
427,858,1,2,870,30,521,46,531,59,458,17,969,85,4.42E-05,2.00E+01,8.98E+05,8.19E+06,6.18E+01,4.93E+01
522,862,1,2,500,31,538,49,591,59,350,87,994,84,7.13E-05,6.33E+01,4.06E+04,3.95E+07,6.39E+01,3.33E+01
467,859,1,2,887,25,548,47,530,59,331,22,969,85,4.73E-05,2.52E+01,8.98E+05,1.28E+07,6.85E+01,5.46E+01
522,863,1,2,484,31,521,51,576,59,395,83,994,84,7.18E-05,6.35E+01,4.06E+04,3.95E+07,6.17E+01,3.02E+01
554,858,1,2,329,30,491,45,594,59,350,91,989,84,7.64E-05,6.29E+01,4.06E+04,3.95E+07,6.47E+01,3.24E+01
