VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
727,433,1,1,235,14,628,13,199,1,387,82,623,48,1.25E-03,2.42E+01,2.17E+06,3.09E+07,1.11E+02,2.12E+01
692,441,3,1,159,78,659,7,228,1,736,81,999,94,1.42E-03,5.67E+01,6.32E+04,6.14E+07,1.28E+02,1.60E+01
728,388,2,1,208,13,581,10,219,8,325,81,877,46,4.96E-04,3.46E+01,5.77E+05,3.09E+07,1.13E+02,1.90E+01
789,429,3,1,239,14,650,12,179,2,422,82,716,48,7.18E-04,3.91E+01,2.38E+05,1.63E+07,1.08E+02,2.37E+01
673,389,4,1,235,75,578,6,219,1,713,81,995,94,1.61E-03,4.86E+01,1.53E+05,4.80E+07,1.35E+02,1.72E+01
671,549,8,1,445,74,211,5,220,1,762,29,933,99,7.76E-04,3.58E+01,2.38E+05,1.28E+07,1.31E+02,1.93E+01
735,605,2,1,442,79,579,8,218,1,745,26,997,94,3.48E-04,3.14E+01,5.77E+05,1.98E+07,1.01E+02,3.16E+01
713,431,3,1,184,14,625,9,211,42,396,82,951,52,1.65E-04,2.00E+01,1.40E+06,1.05E+07,1.16E+02,1.53E+01
735,553,3,1,435,89,581,7,225,1,756,31,933,94,4.34E-04,3.09E+01,5.77E+05,1.63E+07,1.09E+02,2.53E+01
208,420,3,1,634,13,666,10,242,8,294,65,986,45,9.11E-04,5.23E+01,9.84E+04,3.09E+07,1.18E+02,2.42E+01
726,628,3,1,209,13,610,12,252,43,278,83,922,27,1.45E-04,3.41E+01,3.71E+05,1.63E+07,1.01E+02,2.78E+01
673,356,8,1,603,76,245,17,207,36,765,24,701,40,4.42E-04,1.36E+01,1.40E+06,6.73E+06,8.96E+01,2.00E+01
707,625,2,1,179,12,605,5,198,4,386,87,961,60,3.24E-04,4.25E+01,1.53E+05,1.98E+07,9.91E+01,3.03E+01
673,389,4,1,198,78,581,7,219,1,744,81,999,93,1.72E-03,5.64E+01,6.32E+04,9.56E+07,1.43E+02,1.55E+01
640,638,8,1,430,69,176,8,200,1,840,29,933,92,6.82E-04,3.50E+01,3.71E+05,1.63E+07,1.29E+02,2.50E+01
685,640,8,1,395,71,662,7,200,47,763,64,933,92,6.64E-05,1.05E+01,3.71E+05,8.98E+05,1.08E+02,2.74E+01
205,643,3,1,637,13,214,10,252,2,335,28,922,25,3.41E-04,-5.12E+00,-1.00E+01,-1.00E+01,9.69E+01,3.84E+01
788,558,4,1,234,14,662,12,198,1,396,76,690,47,6.32E-04,2.70E+01,3.71E+05,6.73E+06,1.04E+02,2.59E+01
727,431,2,1,174,11,627,12,225,43,754,82,690,48,1.40E-04,1.30E+01,2.17E+06,8.19E+06,1.08E+02,1.65E+01
714,484,3,1,173,14,628,12,199,1,381,82,690,48,9.45E-04,1.71E+01,1.40E+06,6.73E+06,1.19E+02,2.20E+01
790,559,4,1,236,14,662,12,224,42,769,82,690,47,7.61E-05,1.32E+01,5.77E+05,2.17E+06,1.03E+02,2.13E+01
709,365,3,1,179,13,605,17,176,41,386,82,984,48,2.67E-04,2.24E+01,2.17E+06,1.98E+07,1.29E+02,1.44E+01
714,484,3,1,173,14,628,12,225,43,397,82,692,48,1.85E-04,1.95E+01,1.40E+06,1.05E+07,1.19E+02,1.74E+01
768,440,3,1,241,14,611,12,166,1,312,81,716,48,1.05E-03,2.64E+01,5.77E+05,1.05E+07,1.09E+02,2.28E+01
791,428,3,1,204,13,649,11,221,11,430,84,912,48,2.25E-04,2.76E+01,5.77E+05,1.05E+07,1.07E+02,2.14E+01
735,605,2,1,442,78,580,5,218,1,745,26,997,94,2.41E-04,2.80E+01,5.77E+05,1.28E+07,9.80E+01,3.04E+01
673,347,4,1,239,77,579,7,218,1,744,81,999,94,1.88E-03,4.93E+01,1.53E+05,7.48E+07,1.43E+02,1.63E+01
207,420,3,1,634,13,666,11,242,12,294,65,985,51,8.38E-04,3.63E+01,5.77E+05,3.09E+07,1.20E+02,2.28E+01
737,441,3,1,208,13,626,10,221,8,332,82,904,46,4.27E-04,3.53E+01,3.71E+05,1.98E+07,1.15E+02,2.02E+01
765,623,2,1,177,12,605,11,198,1,386,87,728,60,5.34E-04,1.90E+01,8.98E+05,6.73E+06,1.03E+02,2.72E+01
703,560,4,1,237,20,629,5,199,4,764,82,947,46,2.34E-04,3.30E+01,2.38E+05,8.19E+06,1.03E+02,3.01E+01
208,383,3,1,637,16,578,7,223,47,346,59,923,91,3.21E-04,1.29E+01,2.17E+06,8.19E+06,1.21E+02,2.37E+01
645,614,4,1,239,75,668,9,251,2,732,81,996,27,2.40E-04,1.63E+01,8.98E+05,4.32E+06,1.02E+02,2.91E+01
715,623,8,1,445,78,217,9,200,6,763,29,933,92,2.70E-04,2.38E+01,5.77E+05,6.73E+06,1.29E+02,2.44E+01
668,431,3,1,184,14,642,4,211,42,396,82,950,52,1.08E-04,1.71E+01,8.98E+05,5.27E+06,1.09E+02,2.55E+01
725,628,7,1,185,11,238,7,252,42,278,81,922,88,1.79E-04,2.25E+01,3.71E+05,5.27E+06,1.13E+02,2.25E+01
709,638,3,1,430,72,582,11,240,2,763,30,933,30,2.45E-04,4.31E+01,2.38E+05,2.54E+07,9.21E+01,3.39E+01
205,441,2,1,213,13,664,10,251,7,332,82,902,48,9.73E-04,3.39E+01,1.40E+06,7.48E+07,1.30E+02,2.09E+01
690,609,4,1,631,12,627,11,183,48,335,63,924,25,8.77E-05,2.37E+01,3.71E+05,5.27E+06,9.70E+01,3.61E+01
726,631,1,1,234,11,605,5,198,4,455,87,961,46,2.52E-04,4.51E+01,2.38E+05,3.09E+07,9.23E+01,3.31E+01
786,552,4,1,140,7,661,11,176,1,764,82,682,57,5.66E-04,3.55E+01,1.53E+05,8.19E+06,1.01E+02,3.19E+01
726,596,3,1,634,13,610,12,241,38,278,83,913,45,1.21E-04,2.49E+01,5.77E+05,6.73E+06,9.92E+01,3.28E+01
208,420,3,1,208,13,665,10,252,11,294,64,986,26,6.34E-04,2.81E+01,1.40E+06,3.95E+07,1.32E+02,2.33E+01
726,628,3,1,148,13,623,12,195,42,278,83,940,27,1.47E-04,3.27E+01,5.77E+05,1.98E+07,1.02E+02,2.83E+01
714,365,3,1,179,12,605,11,207,41,386,82,961,48,2.01E-04,2.09E+01,1.40E+06,1.28E+07,1.19E+02,1.75E+01
707,625,1,1,179,13,648,5,179,3,386,81,961,60,3.49E-04,4.79E+01,1.53E+05,3.95E+07,9.55E+01,3.04E+01
789,429,2,1,239,12,564,10,151,2,422,87,716,45,6.56E-04,3.83E+01,3.71E+05,1.98E+07,1.05E+02,2.58E+01
202,610,4,1,637,6,666,10,197,48,335,64,689,47,1.53E-04,1.50E+01,8.98E+05,3.38E+06,1.01E+02,3.37E+01
825,557,4,1,236,14,676,12,256,2,764,82,922,24,2.57E-04,4.33E+01,6.32E+04,8.19E+06,9.67E+01,3.41E+01
208,609,4,1,637,6,670,10,252,48,335,64,922,25,1.58E-04,2.56E+01,3.71E+05,6.73E+06,9.73E+01,3.92E+01
673,347,4,1,218,77,543,7,223,1,744,81,999,94,1.97E-03,5.68E+01,6.32E+04,5.60E+08,6.65E+01,1.58E+01
705,347,4,1,239,77,577,7,218,1,376,81,999,94,2.00E-03,2.78E+01,8.98E+05,1.98E+07,1.44E+02,4.87E+00
674,624,2,1,124,7,606,5,198,4,745,87,961,60,2.14E-04,2.89E+01,5.77E+05,1.28E+07,9.68E+01,3.42E+01
726,626,3,1,208,82,611,12,252,43,277,74,922,27,1.84E-04,3.79E+01,5.77E+05,3.09E+07,1.08E+02,2.87E+01
672,390,3,1,239,8,579,7,219,1,785,81,997,94,1.02E-03,3.32E+01,3.71E+05,1.63E+07,1.09E+02,2.76E+01
671,630,8,1,445,78,583,5,193,1,763,29,933,30,2.19E-04,6.09E+01,6.93E+03,8.19E+06,9.62E+01,3.76E+01
709,638,3,1,430,72,209,11,240,1,763,29,933,91,6.73E-04,2.92E+01,8.98E+05,2.54E+07,1.19E+02,2.26E+01
672,631,8,1,234,18,604,4,259,1,455,87,933,46,3.04E-04,1.88E+01,1.53E+05,1.15E+06,1.01E+02,3.52E+01
724,617,1,1,445,78,211,5,200,3,763,29,939,96,2.46E-04,2.53E+01,2.17E+06,3.95E+07,9.20E+01,2.49E+01
683,638,8,1,430,71,654,7,199,1,787,91,933,51,3.37E-04,2.35E+01,2.38E+05,2.78E+06,1.05E+02,3.03E+01
795,407,2,1,204,13,180,9,221,10,430,29,911,87,1.76E-04,1.51E+01,2.17E+06,8.19E+06,1.10E+02,2.50E+01
671,581,8,1,440,71,211,7,200,1,763,29,945,92,8.46E-04,5.90E+01,2.61E+04,3.09E+07,1.32E+02,2.34E+01
714,365,3,1,179,13,605,17,207,41,386,82,950,52,2.65E-04,2.18E+01,1.40E+06,1.63E+07,1.29E+02,1.38E+01
726,628,3,1,210,13,610,11,252,43,278,83,922,24,1.36E-04,3.50E+01,3.71E+05,1.63E+07,9.90E+01,2.96E+01
670,580,8,1,438,71,253,7,200,1,763,29,945,94,7.65E-04,4.20E+01,1.53E+05,1.98E+07,1.30E+02,2.37E+01
673,400,3,1,239,78,581,7,219,1,744,81,999,94,1.66E-03,5.82E+01,6.32E+04,1.16E+08,1.35E+02,1.63E+01
671,638,8,1,430,71,202,7,200,1,763,29,869,92,6.68E-04,6.02E+01,2.61E+04,2.54E+07,1.24E+02,2.47E+01
726,432,3,1,148,13,567,12,195,10,279,83,940,48,5.51E-04,3.65E+01,5.77E+05,3.09E+07,1.24E+02,1.81E+01
726,687,3,1,206,13,623,12,221,42,324,85,952,26,1.06E-04,3.48E+01,3.71E+05,1.28E+07,9.35E+01,3.45E+01
790,559,4,1,158,14,668,12,198,40,764,83,690,26,8.67E-05,1.85E+01,5.77E+05,5.27E+06,1.02E+02,2.35E+01
726,628,3,1,236,4,625,12,195,2,275,81,924,47,3.26E-04,2.18E+01,3.71E+05,4.32E+06,9.79E+01,3.36E+01
673,334,7,1,218,77,528,7,200,1,743,81,998,94,1.99E-03,5.04E+01,9.84E+04,5.60E+08,6.27E+01,1.54E+01
671,650,3,1,430,70,225,7,222,1,763,29,943,92,5.78E-04,5.35E+01,9.84E+04,4.80E+07,1.11E+02,2.17E+01
208,612,4,1,637,14,666,10,252,48,286,64,922,25,1.68E-04,3.04E+01,3.71E+05,1.05E+07,1.01E+02,3.73E+01
726,628,3,1,204,13,569,12,252,43,278,83,901,27,1.52E-04,3.43E+01,3.71E+05,1.63E+07,1.02E+02,2.75E+01
804,559,2,1,236,14,662,12,199,1,764,82,690,47,5.67E-04,5.21E+01,6.32E+04,2.54E+07,9.94E+01,2.95E+01
673,389,4,1,284,78,581,7,219,1,744,81,999,89,1.64E-03,5.85E+01,6.32E+04,7.48E+07,1.38E+02,1.68E+01
707,616,4,1,181,12,638,8,195,3,386,82,961,60,4.27E-04,5.61E+01,2.61E+04,1.63E+07,1.05E+02,2.84E+01
673,355,1,1,215,77,541,3,223,1,744,81,998,94,1.03E-03,3.43E+01,1.40E+06,6.14E+07,1.05E+02,1.76E+01
726,592,1,1,216,13,661,5,198,4,455,62,961,45,2.12E-04,3.49E+01,5.77E+05,3.09E+07,9.39E+01,3.14E+01
208,609,3,1,654,11,609,10,252,48,335,89,921,25,2.03E-04,3.30E+01,3.71E+05,1.63E+07,9.95E+01,3.38E+01
735,608,2,1,442,79,579,8,218,1,745,26,997,94,3.45E-04,3.15E+01,5.77E+05,1.98E+07,1.01E+02,2.85E+01
671,581,8,1,440,71,224,7,200,1,763,28,945,92,8.01E-04,4.74E+01,9.84E+04,2.54E+07,1.31E+02,2.37E+01
903,557,7,1,236,17,662,6,170,1,762,82,690,47,2.06E-04,2.88E+01,6.32E+04,1.40E+06,9.43E+01,3.40E+01
671,582,2,1,440,67,211,12,199,1,764,31,945,94,9.71E-04,2.89E+01,2.17E+06,4.80E+07,1.07E+02,2.12E+01
208,420,3,1,634,10,664,10,242,6,294,67,986,45,9.16E-04,2.72E+01,8.98E+05,1.63E+07,1.13E+02,2.58E+01
671,638,8,1,430,71,211,7,200,1,763,30,933,92,6.36E-04,5.52E+01,4.06E+04,1.98E+07,1.23E+02,2.42E+01
707,616,4,1,181,12,638,8,144,3,386,82,961,60,4.21E-04,5.87E+01,1.68E+04,1.63E+07,1.05E+02,2.94E+01
776,625,1,1,178,12,696,4,179,3,386,81,971,60,2.41E-04,3.61E+01,3.71E+05,1.98E+07,9.34E+01,3.19E+01
722,605,4,1,233,13,619,12,236,4,764,82,683,47,3.40E-04,3.51E+01,2.38E+05,1.28E+07,1.06E+02,2.83E+01
793,566,1,1,236,24,605,5,198,1,455,87,967,46,4.19E-04,2.68E+01,8.98E+05,1.63E+07,9.47E+01,2.86E+01
208,420,3,1,634,13,666,10,242,8,294,64,986,45,9.09E-04,5.25E+01,9.84E+04,3.09E+07,1.18E+02,2.43E+01
671,638,8,1,430,71,202,7,200,1,763,29,869,92,6.68E-04,6.02E+01,2.61E+04,2.54E+07,1.24E+02,2.47E+01
670,613,2,1,284,75,581,7,199,1,745,81,999,91,6.27E-04,3.29E+01,5.77E+05,2.54E+07,1.06E+02,2.27E+01
673,427,8,1,430,71,202,7,219,1,761,29,869,89,1.36E-03,3.59E+01,3.71E+05,3.09E+07,1.01E+02,1.92E+01
726,628,3,1,148,13,623,4,199,42,278,83,959,46,6.59E-05,2.02E+01,5.77E+05,4.32E+06,9.75E+01,3.63E+01
726,631,1,1,234,11,605,12,198,4,482,86,929,26,2.12E-04,2.24E+01,1.40E+06,1.63E+07,8.66E+01,3.28E+01
726,589,3,1,169,13,610,12,252,43,282,83,926,27,1.68E-04,3.29E+01,5.77E+05,1.98E+07,1.05E+02,2.88E+01
726,633,3,1,205,13,623,12,195,41,305,83,892,27,1.32E-04,3.17E+01,5.77E+05,1.63E+07,1.01E+02,2.77E+01
726,592,3,1,236,13,618,10,222,42,757,83,689,46,9.36E-05,1.54E+01,8.98E+05,4.32E+06,1.03E+02,2.16E+01
790,688,4,1,205,13,622,12,197,1,330,82,952,33,1.62E-04,7.80E+00,3.71E+05,8.98E+05,9.61E+01,3.67E+01
726,687,3,1,206,13,610,12,221,42,284,85,952,26,1.14E-04,3.69E+01,2.38E+05,1.63E+07,9.39E+01,3.45E+01
726,626,3,1,208,82,623,22,252,43,322,74,921,24,2.76E-04,5.15E+01,2.38E+05,7.48E+07,1.13E+02,2.01E+01
673,581,3,1,215,71,211,19,200,1,772,29,945,92,1.10E-03,1.63E+01,5.27E+06,2.54E+07,6.77E+01,1.93E+01
723,626,7,1,440,82,623,22,222,43,323,74,921,22,2.47E-04,4.83E+01,9.84E+04,2.54E+07,1.17E+02,2.57E+01
707,637,4,1,147,70,638,3,200,1,386,81,962,92,5.27E-04,5.56E+01,1.68E+04,8.19E+06,9.90E+01,2.44E+01
670,616,8,1,460,12,202,7,194,3,763,29,867,59,2.39E-04,2.58E+01,2.38E+05,4.32E+06,1.04E+02,3.57E+01
707,615,4,1,178,12,638,8,172,3,386,80,970,60,4.23E-04,5.85E+01,1.68E+04,1.63E+07,1.06E+02,2.89E+01
776,625,1,1,180,12,696,4,204,3,386,82,961,60,2.52E-04,3.69E+01,3.71E+05,1.98E+07,9.34E+01,3.22E+01
726,626,3,1,135,82,611,16,252,43,293,74,922,27,2.38E-04,3.97E+01,5.77E+05,4.80E+07,1.14E+02,2.03E+01
733,581,8,1,427,71,211,7,200,1,763,29,945,92,6.98E-04,3.98E+01,1.53E+05,1.63E+07,1.27E+02,2.44E+01
790,559,4,1,236,14,662,12,199,1,760,82,945,25,2.70E-04,1.90E+01,3.71E+05,3.38E+06,9.86E+01,3.46E+01
726,747,2,1,202,13,623,12,221,38,328,87,681,47,8.03E-05,2.61E+01,5.77E+05,1.05E+07,9.33E+01,4.20E+01
726,633,2,1,205,13,623,11,169,44,305,83,892,21,1.16E-04,3.26E+01,5.77E+05,1.98E+07,9.45E+01,3.01E+01
708,638,1,1,430,73,582,11,240,1,815,30,907,30,2.51E-04,2.43E+01,2.17E+06,2.54E+07,6.73E+01,2.90E+01
726,633,3,1,197,15,623,12,195,41,305,83,892,27,1.37E-04,3.22E+01,5.77E+05,1.63E+07,1.01E+02,2.73E+01
707,625,1,1,179,13,648,5,179,3,386,81,961,59,3.48E-04,4.93E+01,1.53E+05,3.95E+07,9.54E+01,3.05E+01
765,687,3,1,206,16,610,6,221,42,322,85,952,26,6.00E-05,2.90E+01,2.38E+05,6.73E+06,9.17E+01,4.11E+01
761,687,3,1,206,13,623,12,221,42,285,85,952,26,9.84E-05,3.48E+01,2.38E+05,1.28E+07,9.33E+01,3.51E+01
671,638,8,1,401,73,237,7,200,1,794,29,887,92,6.10E-04,5.18E+01,4.06E+04,1.98E+07,1.22E+02,2.23E+01
726,628,2,1,209,13,610,12,354,43,278,82,922,27,1.62E-04,3.82E+01,3.71E+05,2.54E+07,9.69E+01,3.08E+01
671,625,7,1,427,71,198,21,251,11,763,69,869,92,7.50E-04,3.70E+01,5.77E+05,1.49E+08,4.87E+01,1.85E+01
726,638,3,1,210,82,623,7,200,43,322,32,921,24,6.98E-05,2.25E+01,8.98E+05,8.19E+06,9.55E+01,3.69E+01
671,625,8,1,429,70,635,7,200,3,763,82,958,92,3.34E-04,3.37E+01,1.53E+05,5.27E+06,1.09E+02,2.24E+01
714,637,1,1,179,13,214,4,179,1,382,27,871,59,4.18E-04,3.91E+01,5.77E+05,4.80E+07,9.65E+01,3.44E+01
707,615,3,1,178,12,621,8,171,3,424,85,970,25,2.10E-04,1.90E+01,8.98E+05,5.27E+06,9.86E+01,3.47E+01
761,693,3,1,205,13,637,15,221,42,285,85,951,62,1.12E-04,2.58E+01,5.77E+05,1.05E+07,1.01E+02,2.75E+01
706,615,4,1,178,12,638,8,243,43,386,80,970,60,1.01E-04,2.00E+01,5.77E+05,5.27E+06,1.04E+02,2.70E+01
726,626,3,1,207,82,623,22,234,2,390,74,921,24,2.92E-04,3.75E+00,2.17E+06,2.17E+06,1.11E+02,2.40E+01
669,617,2,1,209,14,594,6,354,1,783,80,922,91,6.43E-04,3.23E+01,3.71E+05,1.63E+07,1.01E+02,3.17E+01
696,638,8,1,430,69,226,12,200,44,257,30,893,26,2.42E-04,3.35E+01,3.71E+05,1.63E+07,1.22E+02,3.14E+01
726,615,1,1,203,11,589,5,198,4,329,87,961,45,3.10E-04,5.96E+01,4.06E+04,3.95E+07,9.48E+01,3.09E+01
726,747,3,1,232,13,622,9,221,37,453,87,681,47,5.60E-05,2.20E+01,3.71E+05,4.32E+06,9.34E+01,3.72E+01
726,747,2,1,202,16,610,12,221,42,323,87,681,26,7.82E-05,3.32E+01,3.71E+05,1.63E+07,8.71E+01,3.87E+01
726,620,3,1,208,78,623,12,252,38,277,74,922,47,1.99E-04,3.18E+01,8.98E+05,2.54E+07,1.17E+02,2.27E+01
699,638,8,1,430,71,210,7,200,1,763,29,869,91,6.30E-04,5.87E+01,2.61E+04,1.98E+07,1.22E+02,2.42E+01
671,672,8,1,430,71,202,7,200,1,763,29,966,92,4.95E-04,4.37E+01,9.84E+04,1.28E+07,1.15E+02,2.54E+01
727,636,3,1,207,77,638,7,144,3,324,73,920,22,1.77E-04,1.88E+01,8.98E+05,6.73E+06,9.79E+01,3.41E+01
705,626,3,1,179,16,729,22,252,43,383,82,961,61,2.03E-04,2.60E+01,8.98E+05,1.98E+07,1.15E+02,1.94E+01
722,626,6,1,437,13,624,22,220,43,323,83,914,20,1.51E-04,3.67E+01,1.53E+05,8.19E+06,9.95E+01,3.09E+01
726,633,2,1,205,83,623,11,170,44,305,73,892,22,1.44E-04,3.51E+01,8.98E+05,3.95E+07,9.69E+01,2.67E+01
703,687,3,1,206,16,586,12,221,42,284,85,952,26,1.29E-04,3.95E+01,2.38E+05,1.98E+07,9.47E+01,3.49E+01
671,638,8,1,430,71,202,7,200,1,763,29,869,92,6.68E-04,6.02E+01,2.61E+04,2.54E+07,1.24E+02,2.47E+01
670,638,1,1,437,14,654,7,176,2,763,29,948,91,1.49E-04,2.18E+01,1.40E+06,1.28E+07,9.21E+01,3.49E+01
707,625,8,1,171,69,204,5,202,1,386,81,932,59,4.65E-04,7.62E+00,8.98E+05,1.40E+06,1.27E+02,2.17E+01
792,758,2,1,221,13,660,12,198,38,328,84,681,47,5.70E-05,2.39E+01,5.77E+05,6.73E+06,9.13E+01,3.41E+01
728,547,4,1,256,10,623,4,221,4,764,86,690,47,1.86E-04,2.65E+01,2.38E+05,4.32E+06,9.91E+01,3.05E+01
726,556,3,1,200,13,624,12,221,36,328,82,681,47,1.70E-04,2.28E+01,8.98E+05,1.05E+07,1.12E+02,1.71E+01
773,749,2,1,237,17,660,7,221,1,764,87,690,47,1.60E-04,2.62E+01,2.38E+05,4.32E+06,8.98E+01,3.94E+01
788,631,1,1,428,11,203,5,198,1,455,87,962,46,2.98E-04,2.01E+01,8.98E+05,6.73E+06,9.21E+01,3.52E+01
646,633,7,1,235,71,603,7,148,4,763,28,870,95,1.30E-04,1.73E+01,3.71E+05,2.78E+06,1.09E+02,2.44E+01
726,631,1,1,234,11,608,12,198,4,455,87,966,46,3.20E-04,3.74E+01,5.77E+05,3.95E+07,9.38E+01,2.97E+01
709,638,3,1,430,72,578,9,240,2,763,30,933,30,2.30E-04,6.32E+01,2.61E+04,3.09E+07,9.19E+01,3.46E+01
707,616,3,1,181,12,609,7,144,3,386,82,961,26,2.12E-04,2.13E+01,5.77E+05,6.73E+06,9.86E+01,3.51E+01
726,747,2,1,202,16,638,12,221,41,322,87,681,59,7.79E-05,2.33E+01,8.98E+05,8.19E+06,9.49E+01,3.46E+01
671,625,3,1,212,82,623,22,251,46,289,74,921,24,3.07E-04,6.04E+01,9.84E+04,1.16E+08,1.16E+02,2.33E+01
725,638,8,1,425,71,202,7,200,1,764,29,869,92,6.03E-04,4.80E+01,6.32E+04,1.63E+07,1.20E+02,2.38E+01
713,624,1,1,170,71,206,4,200,1,779,29,940,91,4.57E-04,3.28E+01,2.17E+06,6.14E+07,9.20E+01,2.48E+01
658,638,7,1,438,13,653,7,159,3,385,80,938,59,3.64E-04,6.00E+01,6.93E+03,6.73E+06,1.01E+02,3.23E+01
725,610,4,1,181,10,646,1,144,2,386,82,682,26,1.62E-04,3.62E+01,4.06E+04,2.78E+06,9.27E+01,3.84E+01
707,747,2,1,202,19,638,12,221,42,323,87,943,59,7.89E-05,2.67E+01,5.77E+05,1.05E+07,9.27E+01,3.59E+01
696,625,2,1,429,82,623,19,222,43,763,74,921,19,1.86E-04,3.52E+01,8.98E+05,4.80E+07,7.66E+01,2.58E+01
709,638,7,1,442,72,582,9,240,2,322,30,932,32,2.45E-04,2.65E+01,2.38E+05,4.32E+06,1.04E+02,3.44E+01
671,638,4,1,430,71,202,7,199,1,704,29,687,92,7.43E-04,4.63E+01,1.53E+05,3.95E+07,1.23E+02,2.39E+01
790,559,7,1,191,14,662,12,200,1,742,82,853,47,5.16E-04,3.26E+01,1.53E+05,5.27E+06,1.04E+02,2.99E+01
726,742,2,1,202,13,647,9,221,38,328,87,674,59,6.50E-05,2.15E+01,5.77E+05,6.73E+06,9.40E+01,3.71E+01
707,747,2,1,202,18,637,12,221,42,327,85,949,46,7.70E-05,2.92E+01,5.77E+05,1.28E+07,9.01E+01,3.72E+01
703,745,1,1,202,15,585,15,248,42,328,85,681,25,1.01E-04,3.86E+01,5.77E+05,3.95E+07,7.53E+01,3.18E+01
725,688,3,1,206,13,623,12,221,37,284,86,952,47,1.23E-04,3.01E+01,3.71E+05,1.28E+07,9.97E+01,2.75E+01
726,628,1,1,209,13,184,11,210,42,284,82,921,27,2.50E-04,4.22E+01,8.98E+05,9.56E+07,9.00E+01,2.53E+01
651,638,7,1,430,71,627,7,343,1,763,29,869,92,4.20E-04,3.62E+01,9.84E+04,6.73E+06,1.06E+02,3.33E+01
715,626,6,1,214,82,611,23,251,43,294,74,921,22,2.89E-04,6.07E+01,4.06E+04,4.80E+07,1.25E+02,2.37E+01
726,626,3,1,433,82,636,22,222,43,319,74,856,23,2.44E-04,4.36E+01,3.71E+05,4.80E+07,1.09E+02,2.36E+01
709,638,3,1,430,72,582,11,240,1,763,29,933,30,2.45E-04,2.35E+01,8.98E+05,8.19E+06,9.17E+01,3.44E+01
790,539,4,1,236,14,662,12,199,1,764,82,690,47,6.42E-04,5.54E+01,2.61E+04,1.28E+07,1.03E+02,2.88E+01
726,745,2,1,237,16,610,12,221,42,343,87,681,48,7.76E-05,2.52E+01,5.77E+05,1.05E+07,9.35E+01,3.46E+01
726,616,1,1,195,11,589,5,198,3,329,87,961,26,1.98E-04,2.34E+01,1.40E+06,1.28E+07,9.09E+01,3.45E+01
671,625,3,1,422,82,623,22,251,42,770,74,921,24,2.29E-04,3.49E+01,8.98E+05,3.95E+07,9.59E+01,2.46E+01
696,625,2,1,191,82,623,19,221,46,281,74,921,19,2.52E-04,6.00E+01,9.84E+04,1.16E+08,9.67E+01,2.48E+01
709,638,3,1,428,72,620,22,251,3,763,30,940,24,2.64E-04,2.72E+01,8.98E+05,1.98E+07,8.63E+01,3.35E+01
671,625,3,1,212,82,580,13,239,51,289,71,921,29,2.00E-04,3.54E+01,8.98E+05,3.95E+07,1.14E+02,2.50E+01
709,638,3,1,430,69,578,9,240,6,748,30,933,30,1.37E-04,3.25E+01,3.71E+05,1.63E+07,9.22E+01,3.45E+01
726,747,2,1,202,16,610,12,221,42,323,87,690,24,7.80E-05,3.47E+01,3.71E+05,1.63E+07,8.58E+01,3.88E+01
707,747,1,1,264,82,635,22,250,43,321,87,938,59,1.43E-04,3.57E+01,1.40E+06,6.14E+07,7.92E+01,2.40E+01
714,626,6,1,214,18,637,12,221,41,295,74,921,22,1.43E-04,3.55E+01,2.38E+05,1.05E+07,1.03E+02,2.90E+01
707,652,2,1,201,80,609,19,221,46,322,74,947,19,2.11E-04,6.07E+01,9.84E+04,7.48E+07,8.74E+01,2.66E+01
695,747,2,1,191,19,623,11,221,41,285,84,922,46,7.91E-05,2.98E+01,5.77E+05,1.28E+07,9.09E+01,3.90E+01
636,625,3,1,212,82,623,22,251,46,289,74,965,24,3.12E-04,6.03E+01,9.84E+04,1.16E+08,1.14E+02,2.27E+01
703,687,3,1,206,16,586,12,221,42,284,85,952,26,1.29E-04,3.95E+01,2.38E+05,1.98E+07,9.47E+01,3.49E+01
726,626,2,1,208,82,674,22,251,43,321,86,912,24,2.75E-04,5.92E+01,9.84E+04,1.16E+08,1.02E+02,2.16E+01
726,747,2,1,201,15,622,9,221,41,323,74,698,24,5.58E-05,2.94E+01,3.71E+05,1.05E+07,8.62E+01,4.26E+01
726,687,3,1,158,13,609,12,221,42,284,85,960,26,1.18E-04,3.70E+01,2.38E+05,1.63E+07,9.42E+01,3.58E+01
707,746,1,1,202,17,637,12,221,42,327,85,948,45,7.74E-05,2.94E+01,8.98E+05,2.54E+07,8.17E+01,3.41E+01
715,626,6,1,205,82,611,23,251,43,294,78,921,22,2.91E-04,6.02E+01,4.06E+04,4.80E+07,1.25E+02,2.34E+01
671,625,3,1,212,82,623,22,251,46,289,74,921,24,3.07E-04,6.04E+01,9.84E+04,1.16E+08,1.16E+02,2.33E+01
715,632,2,1,204,83,611,16,252,42,293,74,921,26,2.30E-04,4.32E+01,5.77E+05,7.48E+07,1.03E+02,2.44E+01
726,626,2,1,127,13,623,11,169,47,305,80,892,21,1.24E-04,3.04E+01,8.98E+05,2.54E+07,9.61E+01,2.94E+01
727,745,2,1,202,16,610,12,221,42,343,85,941,58,7.70E-05,2.59E+01,5.77E+05,1.05E+07,9.25E+01,3.51E+01
