VIN,VB1,C0_value,R0_value,L1,W1,L2,W2,L3,W3,L4,W4,L5,W5,Power,Gain,BW_3dB,UGB,PM,GM
757,973,1,4,371,68,522,73,934,14,481,46,102,51,1.89E-05,5.41E+01,1.68E+04,8.19E+06,7.35E+01,2.72E+01
701,951,1,4,206,14,470,62,577,39,529,65,102,53,2.02E-05,4.53E+01,6.32E+04,1.05E+07,8.12E+01,3.45E+01
730,960,1,4,371,68,518,71,921,14,538,45,102,51,2.39E-05,5.41E+01,2.61E+04,1.05E+07,7.58E+01,3.65E+01
753,694,4,1,233,32,877,73,925,33,557,50,829,48,3.39E-04,6.40E+01,2.61E+04,4.80E+07,1.07E+02,1.99E+01
753,694,4,1,237,32,877,73,929,33,557,50,829,44,3.28E-04,6.44E+01,2.61E+04,4.80E+07,1.05E+02,2.08E+01
712,973,1,2,274,17,522,73,527,42,726,87,519,50,8.28E-06,6.28E+01,6.93E+03,6.73E+06,3.02E+01,5.93E+00
337,825,1,4,369,68,505,62,919,14,538,46,100,51,3.33E-04,5.13E+01,3.71E+05,3.60E+08,3.03E+01,1.06E+01
731,913,1,3,335,62,829,74,609,14,536,81,128,52,5.72E-05,5.68E+01,4.06E+04,1.98E+07,8.28E+01,2.83E+01
756,913,1,4,362,12,480,74,637,14,534,84,126,58,7.94E-05,5.85E+01,2.61E+04,2.54E+07,9.33E+01,2.51E+01
762,913,1,4,194,68,594,74,660,13,625,92,109,51,7.75E-05,5.60E+01,4.06E+04,3.09E+07,8.83E+01,1.94E+01
770,914,1,3,335,12,480,74,609,14,535,90,131,52,7.45E-05,5.80E+01,4.06E+04,2.54E+07,8.35E+01,2.78E+01
753,694,4,1,244,32,862,63,915,32,536,50,829,44,3.12E-04,6.47E+01,2.61E+04,3.95E+07,1.05E+02,2.06E+01
314,839,1,2,272,17,541,72,585,42,727,85,500,50,1.40E-04,5.84E+01,9.84E+04,7.48E+07,6.22E+01,2.20E+01
701,951,1,4,202,14,875,61,577,39,551,51,102,44,1.25E-05,3.58E+01,9.84E+04,5.27E+06,8.09E+01,4.16E+01
753,694,4,1,247,31,465,73,906,32,541,63,829,51,4.20E-04,3.22E+01,8.98E+05,3.09E+07,1.14E+02,2.07E+01
748,947,1,4,336,67,400,61,573,42,523,63,132,44,2.07E-05,5.10E+01,4.06E+04,1.28E+07,6.76E+01,2.78E+01
701,951,1,4,206,14,470,72,622,39,529,65,102,53,2.23E-05,4.69E+01,6.32E+04,1.05E+07,8.02E+01,3.42E+01
357,955,1,1,336,64,400,58,603,42,577,64,112,43,1.84E-05,4.86E+01,6.32E+04,1.05E+07,6.24E+01,1.62E+01
753,694,4,1,236,32,877,69,925,33,557,50,829,44,3.21E-04,6.46E+01,2.61E+04,4.80E+07,1.05E+02,2.10E+01
325,838,1,3,325,17,721,74,529,41,684,84,103,50,1.31E-04,2.81E+01,1.40E+06,3.09E+07,7.15E+01,1.64E+01
764,914,1,2,247,11,506,62,592,18,560,84,561,50,2.91E-05,2.40E+01,3.71E+05,5.27E+06,4.81E+01,1.15E+01
753,694,4,1,236,31,877,66,910,31,555,50,829,44,3.16E-04,6.45E+01,2.61E+04,4.80E+07,1.05E+02,2.12E+01
753,694,4,1,245,32,877,73,925,33,541,50,761,44,3.38E-04,6.42E+01,2.61E+04,4.80E+07,1.07E+02,1.95E+01
324,839,1,2,273,15,525,63,486,42,523,85,500,57,1.38E-04,6.06E+01,6.32E+04,7.48E+07,7.72E+01,2.39E+01
754,947,1,4,326,68,401,61,573,42,723,63,132,39,1.86E-05,5.01E+01,6.32E+04,1.28E+07,6.12E+01,2.08E+01
306,967,1,2,273,18,527,74,585,13,727,45,101,52,1.81E-05,4.84E+01,4.06E+04,8.19E+06,7.76E+01,2.51E+01
728,831,1,4,397,67,518,62,921,40,534,84,517,49,1.39E-04,3.31E+01,8.98E+05,4.80E+07,4.35E+01,1.45E+01
769,698,4,1,236,31,877,74,910,31,555,90,829,44,3.12E-04,3.04E+01,5.77E+05,1.63E+07,1.07E+02,1.98E+01
753,914,1,3,361,12,749,65,595,16,550,53,127,52,4.09E-05,5.09E+01,4.06E+04,1.63E+07,8.54E+01,3.01E+01
753,694,4,1,333,31,860,69,919,33,557,49,792,51,2.99E-04,4.36E+01,2.38E+05,3.09E+07,1.05E+02,2.43E+01
770,914,1,3,226,12,480,73,614,14,535,90,131,44,6.83E-05,4.43E+01,1.53E+05,1.98E+07,7.98E+01,2.83E+01
676,973,1,1,336,64,470,58,488,39,575,64,111,43,1.13E-05,4.69E+01,4.06E+04,6.73E+06,6.32E+01,1.46E+01
359,935,1,4,178,1,399,62,602,41,530,65,100,58,3.11E-05,3.90E+01,1.53E+05,1.05E+07,9.12E+01,3.14E+01
731,913,1,3,335,62,829,74,609,30,536,80,128,52,4.26E-05,5.10E+01,6.32E+04,1.98E+07,8.03E+01,2.91E+01
753,694,4,1,250,31,862,63,914,13,519,50,829,44,3.18E-04,2.37E+01,8.98E+05,1.05E+07,1.08E+02,2.27E+01
770,690,1,1,237,31,439,74,613,15,535,90,131,53,8.97E-04,3.64E+01,2.17E+06,1.49E+08,8.37E+01,1.04E+01
753,917,4,2,333,12,891,69,912,31,557,50,829,44,1.81E-05,3.94E+01,2.61E+04,2.78E+06,6.07E+01,9.26E+00
320,832,1,1,273,69,506,63,527,43,726,85,519,50,1.47E-04,6.26E+01,9.84E+04,7.48E+07,4.00E+01,1.33E+01
357,961,1,1,336,13,400,58,603,42,577,64,112,43,1.62E-05,4.77E+01,4.06E+04,8.19E+06,6.78E+01,1.78E+01
309,910,1,4,362,16,480,74,483,4,534,84,126,58,1.01E-04,1.96E+01,5.77E+05,5.27E+06,1.04E+02,2.26E+01
766,863,1,2,270,11,542,63,634,40,726,84,519,49,7.31E-05,6.30E+01,4.06E+04,3.95E+07,5.73E+01,2.02E+01
748,947,1,4,336,67,400,59,573,42,523,63,132,44,2.03E-05,5.08E+01,4.06E+04,1.28E+07,6.80E+01,2.81E+01
297,955,1,1,336,67,400,58,603,42,530,64,112,44,1.90E-05,4.87E+01,6.32E+04,1.28E+07,6.37E+01,1.70E+01
785,839,1,1,333,16,506,62,527,42,726,86,519,50,9.69E-05,5.53E+01,9.84E+04,4.80E+07,5.25E+01,1.54E+01
304,944,1,3,274,12,749,74,595,18,550,89,127,52,3.06E-05,5.28E+01,2.61E+04,1.05E+07,8.16E+01,3.41E+01
754,936,1,4,326,68,401,61,573,42,723,63,132,39,2.33E-05,4.99E+01,6.32E+04,1.63E+07,6.41E+01,2.52E+01
770,914,1,3,329,12,749,74,595,18,535,89,127,52,5.39E-05,5.46E+01,4.06E+04,1.63E+07,8.44E+01,2.94E+01
730,959,1,5,308,63,829,74,609,22,539,84,102,52,2.09E-05,4.88E+01,4.06E+04,6.73E+06,8.15E+01,3.28E+01
771,913,1,4,371,68,522,73,919,14,536,47,127,51,6.49E-05,5.94E+01,4.06E+04,3.09E+07,8.54E+01,3.17E+01
357,955,1,1,336,70,400,58,603,42,599,64,112,43,1.82E-05,4.85E+01,6.32E+04,1.05E+07,6.17E+01,1.60E+01
334,955,1,1,336,67,400,58,603,42,530,64,112,38,1.82E-05,4.97E+01,4.06E+04,1.28E+07,6.07E+01,1.52E+01
752,955,3,4,232,32,850,73,636,33,489,84,138,58,1.92E-05,4.86E+01,1.08E+04,2.78E+06,8.86E+01,4.31E+01
756,692,1,1,365,7,506,69,925,13,557,50,819,43,2.36E-04,6.33E+01,4.06E+04,4.80E+07,7.85E+01,2.65E+01
320,839,1,2,273,17,506,63,527,42,726,85,519,50,1.31E-04,6.15E+01,6.32E+04,7.48E+07,6.29E+01,2.24E+01
753,694,4,1,245,32,862,63,915,32,536,50,829,44,3.12E-04,6.47E+01,2.61E+04,3.95E+07,1.05E+02,2.05E+01
730,960,1,3,241,67,501,63,921,13,535,45,115,50,2.22E-05,5.50E+01,1.68E+04,8.19E+06,7.09E+01,2.39E+01
753,679,3,1,388,32,878,70,915,32,536,50,828,44,3.11E-04,5.23E+01,9.84E+04,3.95E+07,9.93E+01,2.46E+01
756,913,1,4,362,12,480,75,637,14,534,84,126,58,8.01E-05,5.86E+01,2.61E+04,2.54E+07,9.33E+01,2.51E+01
731,839,1,3,335,62,829,74,609,14,536,81,128,52,2.21E-04,5.71E+01,9.84E+04,1.81E+08,6.46E+01,1.37E+01
316,955,1,1,366,67,407,58,603,42,534,64,511,44,1.32E-05,4.65E+01,6.32E+04,1.05E+07,2.04E+01,3.73E+00
334,839,1,1,273,17,519,63,605,42,668,81,107,62,1.49E-04,2.71E+01,1.40E+06,3.09E+07,8.40E+01,2.90E+01
730,960,1,4,273,69,522,73,919,16,722,45,102,50,2.06E-05,5.17E+01,2.61E+04,1.05E+07,7.28E+01,2.99E+01
332,839,1,1,370,15,527,63,585,41,538,85,500,50,1.32E-04,4.39E+01,3.71E+05,4.80E+07,5.79E+01,1.98E+01
357,911,1,1,334,62,821,58,603,42,573,62,127,43,2.70E-05,3.29E+01,2.38E+05,1.05E+07,6.91E+01,2.29E+01
727,956,1,3,336,63,415,74,609,14,539,82,112,52,3.40E-05,5.79E+01,1.68E+04,1.28E+07,7.07E+01,2.43E+01
772,913,1,3,328,15,749,74,595,15,531,88,128,52,5.90E-05,5.65E+01,2.61E+04,1.63E+07,8.48E+01,2.88E+01
812,913,1,4,334,58,829,75,606,18,555,84,126,54,5.22E-05,5.42E+01,4.06E+04,1.98E+07,8.75E+01,2.76E+01
770,909,1,3,340,13,749,74,595,18,534,89,127,44,5.65E-05,5.64E+01,4.06E+04,1.98E+07,8.31E+01,2.89E+01
753,698,4,1,244,31,862,63,915,31,536,50,829,51,3.20E-04,5.96E+01,4.06E+04,3.95E+07,1.07E+02,2.32E+01
770,914,1,2,329,16,507,63,602,18,743,89,124,52,5.39E-05,5.39E+01,4.06E+04,1.98E+07,7.45E+01,2.81E+01
320,806,1,2,272,12,747,73,527,41,517,84,522,50,1.93E-04,5.96E+01,9.84E+04,9.56E+07,8.40E+01,2.14E+01
741,960,1,1,271,70,522,57,919,16,726,45,102,50,1.77E-05,4.99E+01,2.61E+04,8.19E+06,6.67E+01,1.67E+01
358,955,1,3,337,68,400,73,603,42,594,64,106,43,2.14E-05,4.96E+01,6.32E+04,1.28E+07,6.94E+01,2.92E+01
742,944,1,1,334,74,393,68,603,42,599,64,104,43,2.41E-05,4.97E+01,6.32E+04,1.63E+07,5.60E+01,1.35E+01
370,692,1,1,365,6,506,58,925,13,557,50,855,43,4.84E-04,4.40E+00,5.27E+06,6.73E+06,7.99E+01,2.57E+01
753,690,4,1,273,32,906,63,567,41,722,50,828,49,2.08E-04,3.07E+01,5.77E+05,1.63E+07,1.05E+02,2.09E+01
331,842,1,2,256,10,481,63,909,33,534,87,500,36,1.14E-04,1.69E+01,2.17E+06,1.05E+07,5.98E+01,2.67E+01
371,955,1,1,336,64,392,58,603,44,577,58,112,43,1.76E-05,4.79E+01,6.32E+04,1.05E+07,6.18E+01,1.60E+01
753,694,4,1,244,32,862,63,915,28,536,50,829,44,3.18E-04,6.28E+01,2.61E+04,3.95E+07,1.05E+02,2.07E+01
352,878,1,3,250,70,521,73,919,14,729,73,129,51,1.57E-04,5.27E+01,1.53E+05,7.48E+07,8.26E+01,1.92E+01
738,839,1,2,373,14,506,63,527,42,532,46,519,50,9.47E-05,3.81E+01,5.77E+05,3.95E+07,7.24E+01,2.66E+01
329,687,1,2,273,17,527,63,585,34,538,85,823,43,5.93E-04,1.43E+01,8.19E+06,3.09E+07,3.53E+01,1.22E+01
753,819,2,1,244,31,855,63,915,32,733,49,503,50,1.14E-04,4.22E+01,2.38E+05,2.54E+07,7.11E+01,2.90E+01
290,830,1,2,321,17,552,74,570,41,726,85,570,53,1.59E-04,4.60E+01,3.71E+05,7.48E+07,6.36E+01,2.14E+01
812,930,1,4,413,58,824,63,606,18,552,84,126,50,3.32E-05,5.28E+01,2.61E+04,1.28E+07,8.13E+01,3.07E+01
727,970,1,2,336,64,415,74,609,14,539,84,112,50,2.45E-05,5.79E+01,1.68E+04,1.05E+07,6.44E+01,1.62E+01
331,839,1,1,273,15,523,63,585,41,724,82,508,46,1.26E-04,5.98E+01,9.84E+04,6.14E+07,4.77E+01,1.46E+01
727,956,1,1,336,63,414,57,609,48,539,82,112,54,1.98E-05,4.81E+01,4.06E+04,1.05E+07,6.34E+01,1.67E+01
357,955,1,2,336,64,400,74,603,13,577,63,112,43,3.34E-05,5.68E+01,2.61E+04,1.63E+07,6.69E+01,1.98E+01
753,940,3,1,245,33,862,63,915,30,600,50,820,45,1.08E-05,4.48E+01,1.68E+04,2.78E+06,4.61E+01,5.96E+00
356,708,1,1,336,68,400,58,613,43,534,64,127,43,7.84E-04,3.04E+01,5.27E+06,2.31E+08,4.10E+01,1.27E+01
754,947,1,3,326,68,401,61,573,42,691,63,139,39,1.87E-05,5.08E+01,4.06E+04,1.28E+07,5.64E+01,1.59E+01
753,694,4,1,245,31,862,63,915,32,536,50,829,44,3.10E-04,6.46E+01,2.61E+04,3.95E+07,1.05E+02,2.08E+01
812,913,1,4,334,63,829,75,606,41,554,83,126,52,3.83E-05,4.68E+01,9.84E+04,1.63E+07,8.31E+01,2.79E+01
357,955,1,1,335,58,400,58,603,20,529,64,112,43,2.41E-05,5.35E+01,2.61E+04,1.28E+07,6.61E+01,1.67E+01
771,913,1,4,371,68,471,73,919,14,536,47,127,50,6.84E-05,6.00E+01,4.06E+04,3.09E+07,8.47E+01,3.06E+01
729,913,1,4,328,57,891,73,606,14,501,83,128,52,5.62E-05,5.66E+01,4.06E+04,1.98E+07,8.95E+01,2.58E+01
371,952,1,1,336,64,392,62,605,44,577,49,104,44,1.82E-05,4.33E+01,9.84E+04,1.28E+07,6.34E+01,1.37E+01
715,696,4,1,244,29,862,58,876,32,535,58,867,42,3.14E-04,4.14E+01,3.71E+05,3.09E+07,1.05E+02,2.41E+01
371,955,1,1,336,64,375,58,603,41,579,63,112,43,1.90E-05,4.91E+01,6.32E+04,1.28E+07,6.15E+01,1.58E+01
378,955,1,2,336,68,400,72,554,44,594,58,106,43,1.97E-05,4.82E+01,6.32E+04,1.28E+07,6.49E+01,2.00E+01
320,916,1,2,271,14,521,61,921,42,726,85,519,50,3.05E-05,3.83E+01,2.38E+05,1.28E+07,4.09E+01,1.03E+01
771,835,1,4,366,70,518,74,524,9,536,47,127,51,2.73E-04,5.73E+01,1.53E+05,3.60E+08,3.86E+01,1.14E+01
753,689,4,1,244,31,872,63,915,32,536,52,804,44,3.23E-04,6.43E+01,2.61E+04,3.95E+07,1.06E+02,2.29E+01
727,694,4,1,244,32,862,63,915,32,539,50,829,44,3.37E-04,6.26E+01,4.06E+04,4.80E+07,1.07E+02,2.05E+01
330,955,1,1,336,66,524,61,589,43,716,58,120,50,1.50E-05,3.86E+01,9.84E+04,8.19E+06,6.44E+01,1.74E+01
371,839,1,1,272,17,394,63,603,42,584,85,500,42,1.41E-04,2.74E+01,1.40E+06,3.09E+07,4.43E+01,1.36E+01
371,969,1,1,365,64,405,74,604,44,577,49,104,50,1.46E-05,4.60E+01,6.32E+04,1.05E+07,6.34E+01,1.64E+01
727,952,1,1,336,64,415,56,609,14,539,83,112,43,2.94E-05,5.74E+01,1.68E+04,1.05E+07,6.36E+01,1.50E+01
753,667,4,1,245,30,861,63,544,41,726,50,829,45,2.30E-04,3.04E+01,8.98E+05,1.98E+07,1.09E+02,1.98E+01
320,839,1,2,273,17,536,60,908,32,535,85,579,50,1.21E-04,2.21E+01,1.40E+06,1.63E+07,6.53E+01,2.77E+01
357,947,1,4,336,69,341,60,573,42,542,63,129,43,2.37E-05,5.14E+01,6.32E+04,1.63E+07,7.13E+01,3.14E+01
748,954,1,1,336,67,400,55,602,42,600,63,132,43,1.65E-05,4.98E+01,4.06E+04,1.05E+07,5.50E+01,1.23E+01
371,695,3,1,336,64,894,62,606,31,577,50,114,44,4.43E-04,2.25E+01,2.17E+06,2.54E+07,7.17E+01,1.86E+01
753,950,1,1,244,32,359,63,913,44,536,48,825,44,1.28E-05,3.15E+01,2.38E+05,6.73E+06,-1.80E+00,-2.99E+02
371,956,1,1,316,62,393,58,912,44,577,57,112,49,1.92E-05,4.91E+01,6.32E+04,1.05E+07,6.14E+01,1.85E+01
771,911,1,4,371,68,456,75,609,14,535,47,127,43,6.24E-05,5.89E+01,4.06E+04,3.95E+07,8.44E+01,2.56E+01
357,955,1,1,336,70,400,56,603,42,604,64,112,43,1.78E-05,4.82E+01,6.32E+04,1.05E+07,6.23E+01,1.63E+01
756,692,1,1,365,7,506,69,925,13,557,50,819,43,2.36E-04,6.33E+01,4.06E+04,4.80E+07,7.85E+01,2.65E+01
331,839,1,1,273,17,507,61,527,42,724,85,500,50,1.29E-04,6.14E+01,6.32E+04,6.14E+07,5.00E+01,1.59E+01
320,839,1,2,273,17,447,51,584,42,726,82,519,50,1.22E-04,6.17E+01,6.32E+04,6.14E+07,6.37E+01,2.35E+01
752,912,1,1,377,32,862,62,914,16,536,46,869,50,2.03E-05,2.86E+01,2.38E+05,5.27E+06,3.53E+01,6.69E+00
771,694,3,3,237,68,526,73,919,31,536,50,127,47,5.83E-04,2.87E+01,1.40E+06,2.82E+08,-1.81E+00,-1.22E+02
371,969,1,1,357,64,405,74,604,44,577,49,104,50,1.46E-05,4.59E+01,6.32E+04,1.05E+07,6.34E+01,1.64E+01
331,839,1,1,273,17,527,63,585,42,724,82,500,50,1.29E-04,6.17E+01,6.32E+04,6.14E+07,4.94E+01,1.57E+01
775,913,1,2,356,63,447,71,919,14,536,47,127,50,6.88E-05,5.99E+01,4.06E+04,3.09E+07,6.90E+01,3.13E+01
315,839,1,3,274,30,470,52,584,43,726,82,505,50,1.21E-04,6.16E+01,6.32E+04,9.56E+07,6.38E+01,1.83E+01
730,960,1,4,273,69,522,73,919,16,722,45,102,50,2.06E-05,5.17E+01,2.61E+04,1.05E+07,7.28E+01,2.99E+01
730,960,1,3,371,68,522,71,919,14,537,46,102,51,2.41E-05,5.41E+01,2.61E+04,1.05E+07,7.27E+01,2.62E+01
741,685,4,1,245,61,373,65,602,38,518,50,829,44,5.16E-04,4.25E+01,5.77E+05,1.16E+08,9.55E+01,1.84E+01
371,976,1,1,365,30,897,72,916,44,577,47,104,50,9.75E-06,4.41E+01,4.06E+04,4.32E+06,7.17E+01,2.48E+01
753,694,4,1,245,27,860,63,915,32,551,50,829,44,2.99E-04,6.25E+01,2.61E+04,3.95E+07,1.03E+02,2.21E+01
753,694,4,1,206,32,862,63,915,32,536,50,829,44,3.21E-04,6.39E+01,2.61E+04,4.80E+07,1.06E+02,2.32E+01
753,911,4,1,371,68,860,74,616,14,535,47,837,42,2.16E-05,2.49E+01,9.84E+04,1.79E+06,4.22E+01,4.87E+00
770,693,1,2,257,32,457,60,907,32,536,50,124,43,4.00E-04,2.57E+01,3.38E+06,6.14E+07,3.96E+01,1.19E+01
727,895,1,2,336,64,399,74,649,14,539,85,112,54,1.37E-04,5.78E+01,6.32E+04,4.80E+07,7.98E+01,2.36E+01
334,955,1,1,336,66,415,57,609,42,530,62,112,37,1.74E-05,4.95E+01,4.06E+04,1.05E+07,6.10E+01,1.53E+01
756,945,1,3,365,7,506,64,570,13,522,62,132,43,2.76E-05,5.72E+01,1.68E+04,1.05E+07,7.59E+01,2.71E+01
747,692,1,1,328,67,400,58,927,42,508,50,822,44,4.43E-04,3.71E+01,2.17E+06,1.49E+08,5.08E+01,2.20E+01
770,916,1,4,371,68,507,72,843,12,557,50,127,49,6.41E-05,6.02E+01,2.61E+04,3.09E+07,8.39E+01,2.91E+01
756,688,1,1,365,7,490,65,925,13,542,46,792,43,2.37E-04,5.67E+01,6.32E+04,4.80E+07,7.93E+01,2.64E+01
726,970,1,2,336,67,415,74,598,14,539,84,114,52,2.44E-05,5.78E+01,1.68E+04,1.05E+07,6.47E+01,1.63E+01
730,960,1,2,371,64,518,71,979,14,538,45,105,50,2.40E-05,5.50E+01,2.61E+04,1.05E+07,6.82E+01,1.99E+01
770,916,1,3,263,68,527,72,655,13,557,50,117,49,5.65E-05,5.60E+01,4.06E+04,2.54E+07,7.99E+01,2.88E+01
334,955,1,1,335,69,415,57,834,40,530,61,113,35,1.85E-05,5.18E+01,4.06E+04,1.05E+07,5.77E+01,1.50E+01
770,914,1,3,375,66,507,68,837,12,557,50,119,50,6.53E-05,5.87E+01,4.06E+04,2.54E+07,7.96E+01,3.24E+01
382,956,1,1,371,65,414,57,715,42,538,62,112,35,1.73E-05,5.09E+01,4.06E+04,1.05E+07,5.84E+01,1.51E+01
371,959,1,1,397,64,405,74,668,44,577,48,104,50,1.83E-05,4.60E+01,6.32E+04,1.28E+07,6.27E+01,1.69E+01
721,960,1,3,273,69,522,73,919,16,722,45,101,45,2.02E-05,5.23E+01,2.61E+04,1.05E+07,6.80E+01,2.22E+01
371,969,1,1,357,64,405,74,604,44,546,49,103,46,1.46E-05,4.73E+01,6.32E+04,1.05E+07,6.26E+01,1.59E+01
331,914,1,2,273,17,547,63,585,42,724,85,500,50,3.14E-05,6.20E+01,2.61E+04,1.98E+07,4.45E+01,1.18E+01
730,960,1,4,371,68,514,71,954,14,538,45,102,51,2.43E-05,5.43E+01,2.61E+04,1.05E+07,7.56E+01,3.69E+01
771,911,1,4,374,68,456,75,609,14,612,47,127,43,5.97E-05,5.82E+01,4.06E+04,3.09E+07,8.24E+01,2.45E+01
730,962,1,4,378,68,522,73,919,14,721,45,102,50,2.09E-05,5.29E+01,2.61E+04,1.05E+07,7.30E+01,2.91E+01
730,960,1,4,265,68,517,71,921,15,538,45,102,50,2.31E-05,5.33E+01,2.61E+04,1.05E+07,7.53E+01,3.37E+01
315,839,1,3,273,30,472,45,584,43,726,82,505,50,1.09E-04,5.89E+01,9.84E+04,7.48E+07,6.82E+01,1.94E+01
318,824,1,2,273,17,524,63,585,42,723,85,500,49,1.64E-04,6.12E+01,9.84E+04,9.56E+07,6.62E+01,2.13E+01
756,698,1,1,344,7,506,69,925,9,557,50,819,52,2.74E-04,4.48E+01,2.38E+05,3.95E+07,8.16E+01,2.97E+01
753,694,4,1,245,32,862,63,915,30,536,50,829,44,3.15E-04,6.44E+01,2.61E+04,3.95E+07,1.05E+02,2.06E+01
753,694,4,1,246,32,862,62,915,33,536,50,829,44,3.08E-04,6.43E+01,2.61E+04,3.95E+07,1.05E+02,2.40E+01
755,692,1,1,363,7,506,69,944,12,557,50,819,41,2.35E-04,6.04E+01,6.32E+04,4.80E+07,7.82E+01,2.65E+01
726,959,1,2,371,65,523,75,588,14,525,47,126,44,2.05E-05,5.65E+01,1.68E+04,1.05E+07,6.29E+01,1.53E+01
771,911,1,4,371,68,450,68,991,14,534,44,105,50,7.25E-05,5.68E+01,4.06E+04,3.09E+07,8.89E+01,3.02E+01
411,692,1,1,375,7,506,69,921,13,557,61,819,41,5.05E-04,2.29E+00,5.27E+06,3.38E+06,7.87E+01,2.27E+01
735,949,1,1,336,66,415,56,609,42,557,50,112,37,1.65E-05,4.83E+01,6.32E+04,1.05E+07,5.65E+01,1.29E+01
846,917,2,1,374,32,830,62,930,13,536,50,795,44,1.77E-05,2.43E+01,1.53E+05,1.79E+06,4.64E+01,6.99E+00
771,687,1,4,244,68,456,75,609,32,612,47,127,43,4.90E-04,2.42E+01,5.27E+06,2.31E+08,-9.70E+00,-5.79E+00
768,949,4,1,352,63,421,63,592,43,536,48,829,41,1.19E-05,4.11E+01,2.61E+04,3.38E+06,5.41E+00,4.88E+02
355,713,1,1,249,32,851,74,926,31,546,50,103,46,5.88E-04,2.57E+01,5.27E+06,9.56E+07,9.83E+01,2.32E+01
744,929,1,1,245,34,862,63,899,29,538,49,829,44,1.37E-05,3.88E+01,9.84E+04,8.19E+06,2.72E+01,4.91E+00
751,687,3,3,336,60,415,74,630,14,536,82,139,52,1.23E-03,5.27E+01,2.38E+05,8.72E+08,-2.72E+00,-5.15E+02
752,912,4,1,371,31,862,61,916,33,536,50,829,48,2.01E-05,5.66E+01,6.93E+03,4.32E+06,5.73E+01,8.13E+00
770,697,1,3,245,68,511,72,841,12,557,50,127,44,9.83E-04,4.91E+01,8.98E+05,6.82E+08,-2.58E+00,-1.35E+02
737,936,1,1,366,69,506,60,925,34,508,49,819,43,1.46E-05,3.14E+01,2.38E+05,6.73E+06,7.93E+00,1.26E+00
753,702,1,4,324,5,394,69,573,14,724,66,132,39,1.73E-04,1.96E+01,8.98E+05,8.19E+06,1.25E+02,8.93E+00
721,960,1,3,272,69,864,73,919,16,757,45,116,44,1.49E-05,5.06E+01,2.61E+04,6.73E+06,6.96E+01,2.07E+01
753,694,4,1,245,32,519,63,915,30,522,50,827,44,3.68E-04,3.63E+01,5.77E+05,3.09E+07,1.09E+02,2.40E+01
770,916,1,4,371,68,507,72,843,11,557,50,127,48,6.63E-05,6.04E+01,2.61E+04,3.09E+07,8.37E+01,2.85E+01
315,837,1,3,274,30,470,52,584,49,726,86,505,50,1.23E-04,6.04E+01,9.84E+04,9.56E+07,6.19E+01,1.79E+01
714,970,1,2,277,67,416,62,564,14,539,84,114,49,2.11E-05,5.59E+01,1.68E+04,8.19E+06,6.68E+01,1.69E+01
342,839,1,2,331,17,494,74,598,42,724,84,500,50,1.49E-04,4.41E+01,5.77E+05,6.14E+07,6.19E+01,2.19E+01
330,972,1,2,357,8,527,63,600,42,550,85,181,50,1.21E-05,5.04E+01,2.61E+04,5.27E+06,6.53E+01,1.66E+01
371,835,1,1,272,72,405,79,604,43,719,49,500,46,1.75E-04,6.26E+01,1.53E+05,9.56E+07,2.86E+01,8.71E+00
322,911,1,3,374,68,476,74,584,15,602,81,138,43,7.22E-05,4.19E+01,2.38E+05,2.54E+07,7.80E+01,2.39E+01
763,839,1,3,274,30,526,52,608,43,735,47,493,49,7.96E-05,3.26E+01,8.98E+05,3.09E+07,7.23E+01,2.27E+01
753,887,1,4,372,68,456,75,609,14,535,46,127,43,1.01E-04,5.87E+01,6.32E+04,9.56E+07,9.02E+01,2.14E+01
787,951,1,4,324,69,407,62,573,42,723,61,115,35,1.67E-05,4.95E+01,4.06E+04,1.05E+07,6.04E+01,1.95E+01
721,954,1,3,273,69,522,77,938,13,722,50,101,45,2.77E-05,5.47E+01,2.61E+04,1.28E+07,6.86E+01,2.29E+01
787,695,1,1,365,6,506,69,925,15,557,44,819,43,1.36E-04,3.59E+01,3.71E+05,1.98E+07,7.84E+01,3.02E+01
770,916,1,4,372,67,489,72,843,9,572,48,115,46,7.40E-05,5.88E+01,4.06E+04,3.09E+07,8.50E+01,2.70E+01
369,969,1,1,266,64,405,73,604,44,546,50,103,47,1.45E-05,4.63E+01,6.32E+04,1.05E+07,6.32E+01,1.67E+01
727,959,1,2,336,64,400,79,604,14,539,84,103,52,3.55E-05,5.69E+01,2.61E+04,1.28E+07,6.71E+01,1.87E+01
726,969,1,2,371,65,537,75,608,14,525,46,125,44,1.61E-05,5.57E+01,1.68E+04,8.19E+06,6.26E+01,1.46E+01
719,949,4,1,246,32,862,62,915,28,531,47,143,43,1.53E-05,4.99E+01,6.93E+03,1.79E+06,7.95E+01,1.92E+01
753,672,1,3,271,69,522,73,919,15,723,45,800,45,5.10E-04,2.37E+01,5.27E+06,7.48E+07,4.78E+00,9.46E+01
346,939,4,1,350,32,862,63,915,41,491,49,876,44,1.12E-05,4.67E+01,1.08E+04,2.78E+06,4.74E+01,5.69E+00
777,679,1,1,251,66,405,74,604,30,546,49,110,46,5.48E-04,2.42E+01,5.27E+06,7.48E+07,5.49E+01,1.68E+01
331,954,1,2,279,62,520,63,585,42,516,85,514,50,1.33E-05,4.29E+01,9.84E+04,8.19E+06,3.31E+01,6.73E+00
